AQ,DQ,Loss,ccODP,Dispersion
11,2,482055,388468.933433777,22206.7071679547
12,2,522678,417293.456210891,22206.7071679547
13,2,406533,390462.100722874,22206.7071679547
14,2,463340,415220.057464802,22206.7071679547
15,2,359303,412118.208950738,22206.7071679547
16,2,533814,387515.610013042,22206.7071679547
17,2,284612,380916.838515345,22206.7071679547
18,2,442026,393793.586800231,22206.7071679547
19,2,403393,412347.417150112,22206.7071679547
20,2,455343,425268.024232725,22206.7071679547
21,2,423720,416205.742713631,22206.7071679547
22,2,385933,431552.21098383,22206.7071679547
23,2,367521,450038.420107833,22206.7071679547
24,2,400168,457490.505041499,22206.7071679547
25,2,588289,460819.917724254,22206.7071679547
26,2,436424,427874.816711518,22206.7071679547
27,2,464564,508174.139296024,22206.7071679547
28,2,366964,460833.493844418,22206.7071679547
29,2,450311,473512.860591778,22206.7071679547
30,2,460923,515750.608928811,22206.7071679547
31,2,389369,501814.371327938,22206.7071679547
32,2,367949,468171.826706106,22206.7071679547
33,2,380095,491439.192256453,22206.7071679547
34,2,779727,562234.919032035,22206.7071679547
35,2,537350,522070.578455213,22206.7071679547
36,2,510151,595941.751838123,22206.7071679547
37,2,479404,513952.114163211,22206.7071679547
38,2,409342,479335.20261715,22206.7071679547
39,2,526637,492971.42885369,22206.7071679547
40,2,548430,534449.876855164,22206.7071679547
1,3,774519,631455.743926091,22206.7071679547
2,3,686394,672630.941810686,22206.7071679547
3,3,663457,694612.777259691,22206.7071679547
4,3,682738,668596.759774462,22206.7071679547
5,3,606033,681064.741843889,22206.7071679547
6,3,624743,707715.391906319,22206.7071679547
7,3,822862,701302.6044084,22206.7071679547
8,3,729720,718308.367575116,22206.7071679547
9,3,733859,737862.995222076,22206.7071679547
10,3,609621,700221.451083218,22206.7071679547
11,3,717527,721497.640396786,22206.7071679547
12,3,784848,775033.002891343,22206.7071679547
13,3,813465,725199.520707494,22206.7071679547
14,3,740640,771182.1098748,22206.7071679547
15,3,756464,765421.092220226,22206.7071679547
16,3,851101,719727.046819288,22206.7071679547
17,3,735413,707471.245504569,22206.7071679547
18,3,730521,731387.040833185,22206.7071679547
19,3,838614,765846.797240048,22206.7071679547
20,3,696684,789844.050869053,22206.7071679547
21,3,809825,773012.808599965,22206.7071679547
22,3,979540,801515.578557657,22206.7071679547
23,3,886665,835849.743055585,22206.7071679547
24,3,706499,849690.390873032,22206.7071679547
25,3,694069,855874.060113404,22206.7071679547
26,3,825241,794685.608225592,22206.7071679547
27,3,771789,943824.359831987,22206.7071679547
28,3,720622,855899.274841846,22206.7071679547
29,3,712972,879448.476341907,22206.7071679547
30,3,1015053,957896.025522921,22206.7071679547
31,3,854548,932012.456259968,22206.7071679547
32,3,741863,869528.652607922,22206.7071679547
33,3,946165,912742.788663635,22206.7071679547
34,3,994114,1044230.65145683,22206.7071679547
35,3,1025230,969634.012034154,22206.7071679547
36,3,1260135,1106833.85660859,22206.7071679547
37,3,1096408,954555.707628833,22206.7071679547
38,3,973917,890262.226609544,22206.7071679547
39,3,1287922,915588.589175054,22206.7071679547
40,3,1360166,992625.901002941,22206.7071679547
1,4,946063,887092.04851306,22206.7071679547
2,4,1062200,944936.467525346,22206.7071679547
3,4,758188,975817.3513024,22206.7071679547
4,4,1018703,939269.1015365,22206.7071679547
5,4,817141,956784.577262517,22206.7071679547
6,4,1180526,994224.382008127,22206.7071679547
7,4,1058998,985215.464355659,22206.7071679547
8,4,1327735,1009105.78038999,22206.7071679547
9,4,905982,1036576.83416393,22206.7071679547
10,4,1032612,983696.620751467,22206.7071679547
11,4,1019397,1013586.18711343,22206.7071679547
12,4,936977,1088794.61595424,22206.7071679547
13,4,1054443,1018786.72352436,22206.7071679547
14,4,971512,1083384.74106197,22206.7071679547
15,4,1101212,1075291.45344542,22206.7071679547
16,4,1009899,1011098.79270954,22206.7071679547
17,4,942325,993881.396242696,22206.7071679547
18,4,1095281,1027479.1773603,22206.7071679547
19,4,1188121,1075889.49937616,22206.7071679547
20,4,943274,1109601.71608367,22206.7071679547
21,4,1083081,1085956.57336841,22206.7071679547
22,4,1259003,1125998.30366111,22206.7071679547
23,4,1539622,1174232.1895849,22206.7071679547
24,4,1125414,1193676.03619367,22206.7071679547
25,4,913456,1202363.08016553,22206.7071679547
26,4,1148991,1116403.31235501,22206.7071679547
27,4,1234048,1325918.86740028,22206.7071679547
28,4,1056471,1202398.50273523,22206.7071679547
29,4,1142782,1235481.27947846,22206.7071679547
30,4,1650084,1345687.25633938,22206.7071679547
31,4,1170791,1309325.07466448,22206.7071679547
32,4,1176882,1221545.54947408,22206.7071679547
33,4,1348532,1282254.34315776,22206.7071679547
34,4,1465467,1466973.28614274,22206.7071679547
35,4,1331897,1362177.20769358,22206.7071679547
36,4,1547594,1554920.55091267,22206.7071679547
37,4,1192115,1340994.65599193,22206.7071679547
38,4,1244813,1250672.83006502,22206.7071679547
39,4,1487445,1286252.22745863,22206.7071679547
40,4,1683359,1394477.05147629,22206.7071679547
1,5,993810,1032988.23720843,22206.7071679547
2,5,1235020,1100346.07738748,22206.7071679547
3,5,1174050,1136305.80642548,22206.7071679547
4,5,1016718,1093746.6242504,22206.7071679547
5,5,1133874,1114142.79443862,22206.7071679547
6,5,1168501,1157740.16178107,22206.7071679547
7,5,1155134,1147249.58644498,22206.7071679547
8,5,1175128,1175069.03932816,22206.7071679547
9,5,1349944,1207058.13838475,22206.7071679547
10,5,1168428,1145480.9452088,22206.7071679547
11,5,1076983,1180286.3191482,22206.7071679547
12,5,1131665,1267863.95267756,22206.7071679547
13,5,1420854,1186342.16526774,22206.7071679547
14,5,1166534,1261564.33908294,22206.7071679547
15,5,1193336,1252139.9834907,22206.7071679547
16,5,1330425,1177389.83375548,22206.7071679547
17,5,1221801,1157340.76663171,22206.7071679547
18,5,1208442,1196464.22935348,22206.7071679547
19,5,1401952,1252836.38744652,22206.7071679547
20,5,1195493,1292093.10648425,22206.7071679547
21,5,1164486,1264559.14951449,22206.7071679547
22,5,1347466,1311186.36983414,22206.7071679547
23,5,1573818,1367353.0741549,22206.7071679547
24,5,1385755,1389994.76603638,22206.7071679547
25,5,1451418,1400110.53052112,22206.7071679547
26,5,1360814,1300013.33184792,22206.7071679547
27,5,1404162,1543987.00316729,22206.7071679547
28,5,1150736,1400151.77888751,22206.7071679547
29,5,1282032,1438675.53669509,22206.7071679547
30,5,1399045,1567006.61345112,22206.7071679547
31,5,1337452,1524664.10118041,22206.7071679547
32,5,1588123,1422447.85750941,22206.7071679547
33,5,1595390,1493141.1636612,22206.7071679547
34,5,1758930,1708240.03148771,22206.7071679547
35,5,1552868,1586208.59571393,22206.7071679547
36,5,1792253,1810651.60214069,22206.7071679547
37,5,1751359,1561542.24144038,22206.7071679547
38,5,1735527,1456365.57583722,22206.7071679547
39,5,1555814,1497796.56268483,22206.7071679547
40,5,1854367,1623820.65496655,22206.7071679547
1,6,1064267,1122527.29035876,22206.7071679547
2,6,1355245,1195723.68417728,22206.7071679547
3,6,1121167,1234800.3897438,22206.7071679547
4,6,1187197,1188552.19278854,22206.7071679547
5,6,1430413,1210716.29575737,22206.7071679547
6,6,1171595,1258092.66740121,22206.7071679547
7,6,1278056,1246692.77272462,22206.7071679547
8,6,1320362,1276923.60589327,22206.7071679547
9,6,1198713,1311685.50868323,22206.7071679547
10,6,1490608,1244770.82629488,22206.7071679547
11,6,1275984,1282593.11767325,22206.7071679547
12,6,1540752,1377761.94934108,22206.7071679547
13,6,1513491,1289173.88238144,22206.7071679547
14,6,1615081,1370916.28747974,22206.7071679547
15,6,1342092,1360675.03209533,22206.7071679547
16,6,1634525,1279445.56595645,22206.7071679547
17,6,1310827,1257658.65282229,22206.7071679547
18,6,1113894,1300173.32338351,22206.7071679547
19,6,1328558,1361431.80009846,22206.7071679547
20,6,1217879,1404091.27758572,22206.7071679547
21,6,1063374,1374170.68701477,22206.7071679547
22,6,1235028,1424839.53821469,22206.7071679547
23,6,1479536,1485874.75249742,22206.7071679547
24,6,1441140,1510479.01818155,22206.7071679547
25,6,1579009,1521471.61353544,22206.7071679547
26,6,1339139,1412698.02526809,22206.7071679547
27,6,1532800,1677819.24767922,22206.7071679547
28,6,1428318,1521516.43729557,22206.7071679547
29,6,1634710,1563379.42073383,22206.7071679547
30,6,1788649,1702834.18959845,22206.7071679547
31,6,1774508,1656821.44341785,22206.7071679547
32,6,1389416,1545745.13208565,22206.7071679547
33,6,1524558,1622566.1088816,22206.7071679547
34,6,1709474,1856309.67009875,22206.7071679547
35,6,1744267,1723700.59285706,22206.7071679547
36,6,1892643,1967598.23928628,22206.7071679547
37,6,1815216,1696896.16776453,22206.7071679547
38,6,2294890,1582602.8261796,22206.7071679547
39,6,1837150,1627625.03623749,22206.7071679547
40,6,2000220,1764572.85203375,22206.7071679547
1,7,1140828,1164503.29973612,22206.7071679547
2,7,1156369,1240436.81410369,22206.7071679547
3,7,1152055,1280974.76179179,22206.7071679547
4,7,1162703,1232997.15053565,22206.7071679547
5,7,1230871,1255990.0623914,22206.7071679547
6,7,1261998,1305138.03552543,22206.7071679547
7,7,1503408,1293311.85091366,22206.7071679547
8,7,1400519,1324673.14188719,22206.7071679547
9,7,1202439,1360734.93820314,22206.7071679547
10,7,1307350,1291318.03483581,22206.7071679547
11,7,1184733,1330554.66052142,22206.7071679547
12,7,1491517,1429282.25446152,22206.7071679547
13,7,1381257,1337381.5076576,22206.7071679547
14,7,1367275,1422180.60455521,22206.7071679547
15,7,1551726,1411556.3856244,22206.7071679547
16,7,1279825,1327289.40862797,22206.7071679547
17,7,1501053,1304687.79131879,22206.7071679547
18,7,1254411,1348792.26395028,22206.7071679547
19,7,1544768,1412341.45236116,22206.7071679547
20,7,1335425,1456596.14685778,22206.7071679547
21,7,1510860,1425556.69975552,22206.7071679547
22,7,1462977,1478120.27208282,22206.7071679547
23,7,1215817,1541437.84934157,22206.7071679547
24,7,1343919,1566962.17184388,22206.7071679547
25,7,1634706,1578365.82650084,22206.7071679547
26,7,1550567,1465524.73697954,22206.7071679547
27,7,1969525,1740559.95525844,22206.7071679547
28,7,1452015,1578412.32640959,22206.7071679547
29,7,1679261,1621840.74259988,22206.7071679547
30,7,1577226,1766510.31090489,22206.7071679547
31,7,1910234,1718776.95491662,22206.7071679547
32,7,1997595,1603547.03384493,22206.7071679547
33,7,1634886,1683240.66956869,22206.7071679547
34,7,1875203,1925724.88413282,22206.7071679547
35,7,1861758,1788156.99660863,22206.7071679547
36,7,2262578,2041175.00027242,22206.7071679547
37,7,1986470,1760350.2414982,22206.7071679547
38,7,1745545,1641782.99190288,22206.7071679547
39,7,1958454,1688488.77146311,22206.7071679547
40,7,2330530,1830557.64119672,22206.7071679547
1,8,1203493,1196106.70912161,22206.7071679547
2,8,1107951,1274100.98015787,22206.7071679547
3,8,1337154,1315739.08561857,22206.7071679547
4,8,1317430,1266459.411852,22206.7071679547
5,8,1513458,1290076.32744093,22206.7071679547
6,8,1345305,1340558.12549051,22206.7071679547
7,8,1295581,1328410.99051833,22206.7071679547
8,8,1404148,1360623.39433775,22206.7071679547
9,8,1351017,1397663.87032975,22206.7071679547
10,8,1322204,1326363.06434412,22206.7071679547
11,8,1404729,1366664.53127555,22206.7071679547
12,8,1389703,1468071.48951599,22206.7071679547
13,8,1559651,1373676.65194845,22206.7071679547
14,8,1532361,1460777.10821135,22206.7071679547
15,8,1613553,1449864.55901961,22206.7071679547
16,8,1285423,1363310.66383901,22206.7071679547
17,8,1280237,1340095.662124,22206.7071679547
18,8,1457046,1385397.08430868,22206.7071679547
19,8,1565276,1450670.93165176,22206.7071679547
20,8,1564586,1496126.65256687,22206.7071679547
21,8,1196239,1464244.82712691,22206.7071679547
22,8,1657779,1518234.92018233,22206.7071679547
23,8,1514131,1583270.8706873,22206.7071679547
24,8,1219972,1609487.89677705,22206.7071679547
25,8,1480881,1621201.03477056,22206.7071679547
26,8,1252915,1505297.55534581,22206.7071679547
27,8,1956124,1787796.94362806,22206.7071679547
28,8,1811865,1621248.79663851,22206.7071679547
29,8,1406564,1665855.81491274,22206.7071679547
30,8,1708015,1814451.56495875,22206.7071679547
31,8,1971571,1765422.77529419,22206.7071679547
32,8,1737102,1647065.63391328,22206.7071679547
33,8,1819794,1728922.07209176,22206.7071679547
34,8,1708225,1977987.05624591,22206.7071679547
35,8,1741893,1836685.71921693,22206.7071679547
36,8,2117438,2096570.36856004,22206.7071679547
37,8,1559436,1808124.31767001,22206.7071679547
38,8,1991540,1686339.27613754,22206.7071679547
39,8,2146066,1734312.60201768,22206.7071679547
40,8,2564353,1880237.07323575,22206.7071679547
1,9,1336652,1154879.87293385,22206.7071679547
2,9,1397748,1230185.87459491,22206.7071679547
3,9,1344882,1270388.81767428,22206.7071679547
4,9,1161462,1222807.69222473,22206.7071679547
5,9,1346903,1245610.59121897,22206.7071679547
6,9,1076823,1294352.40670447,22206.7071679547
7,9,1400214,1282623.95339323,22206.7071679547
8,9,1249842,1313726.0754248,22206.7071679547
9,9,1256969,1349489.85793753,22206.7071679547
10,9,1146862,1280646.6141627,22206.7071679547
11,9,1375871,1319558.98933281,22206.7071679547
12,9,1236254,1417470.70085003,22206.7071679547
13,9,1369717,1326329.41957114,22206.7071679547
14,9,1216589,1410427.73880493,22206.7071679547
15,9,1488792,1399891.31815965,22206.7071679547
16,9,1319264,1316320.72140118,22206.7071679547
17,9,1335107,1293905.88330494,22206.7071679547
18,9,1527461,1337645.87765276,22206.7071679547
19,9,1212931,1400669.8971241,22206.7071679547
20,9,1286473,1444558.87190722,22206.7071679547
21,9,1313853,1413775.93403704,22206.7071679547
22,9,1546485,1465905.12228757,22206.7071679547
23,9,1967237,1528699.44463567,22206.7071679547
24,9,1715037,1554012.83476077,22206.7071679547
25,9,1454548,1565322.24989442,22206.7071679547
26,9,1562348,1453413.67637848,22206.7071679547
27,9,1474017,1726176.01033686,22206.7071679547
28,9,1439349,1565368.36552906,22206.7071679547
29,9,1448845,1608437.89034958,22206.7071679547
30,9,1933605,1751911.91287862,22206.7071679547
31,9,1877780,1704573.02417738,22206.7071679547
32,9,1419463,1590295.36035658,22206.7071679547
33,9,1678242,1669330.40982286,22206.7071679547
34,9,2133513,1909810.74076545,22206.7071679547
35,9,1887621,1773379.71090086,22206.7071679547
36,9,2784381,2024306.7799675,22206.7071679547
37,9,1649952,1745802.75013492,22206.7071679547
38,9,2331157,1628215.33739184,22206.7071679547
39,9,2452303,1674535.14153152,22206.7071679547
40,9,2179588,1815429.95759858,22206.7071679547
1,10,1219140,1168067.08712693,22206.7071679547
2,10,988769,1244232.98460677,22206.7071679547
3,10,1324828,1284894.99259324,22206.7071679547
4,10,1380158,1236770.55306614,22206.7071679547
5,10,1454392,1259833.8312741,22206.7071679547
6,10,1283828,1309132.2143958,22206.7071679547
7,10,927583,1297269.83752282,22206.7071679547
8,10,1202704,1328727.10501557,22206.7071679547
9,10,1324066,1364899.26304112,22206.7071679547
10,10,1282451,1295269.91967041,22206.7071679547
11,10,1294649,1334626.62315392,22206.7071679547
12,10,1618441,1433656.35806219,22206.7071679547
13,10,1071358,1341474.36283008,22206.7071679547
14,10,1360783,1426532.9746233,22206.7071679547
15,10,1353926,1415876.24186666,22206.7071679547
16,10,1660716,1331351.37844763,22206.7071679547
17,10,1073403,1308680.5922844,22206.7071679547
18,10,1451698,1352920.04002801,22206.7071679547
19,10,1241225,1416663.71118223,22206.7071679547
20,10,1577858,1461053.84052241,22206.7071679547
21,10,2001191,1429919.40185574,22206.7071679547
22,10,1318409,1482643.83709887,22206.7071679547
23,10,1534926,1546155.18828981,22206.7071679547
24,10,1780646,1571757.6241463,22206.7071679547
25,10,1627105,1583196.17797503,22206.7071679547
26,10,1502523,1470009.75525279,22206.7071679547
27,10,1632708,1745886.67749521,22206.7071679547
28,10,1684277,1583242.82018976,22206.7071679547
29,10,1872818,1626804.142523,22206.7071679547
30,10,1524372,1771916.45030627,22206.7071679547
31,10,1576552,1724037.01355359,22206.7071679547
32,10,1834470,1608454.4486209,22206.7071679547
33,10,1673837,1688391.97474341,22206.7071679547
34,10,1976698,1931618.27581475,22206.7071679547
35,10,2038947,1793629.38243935,22206.7071679547
36,10,1733717,2047421.70968926,22206.7071679547
37,10,1808002,1765737.52893267,22206.7071679547
38,10,1728127,1646807.42208382,22206.7071679547
39,10,2175373,1693656.13766519,22206.7071679547
40,10,1972852,1836159.78782982,22206.7071679547
1,11,1041175,1101737.61369411,22206.7071679547
2,11,1333167,1173578.3795706,22206.7071679547
3,11,1260495,1211931.36814526,22206.7071679547
4,11,1177724,1166539.70721303,22206.7071679547
5,11,1009159,1188293.32169019,22206.7071679547
6,11,1130886,1234792.26304215,22206.7071679547
7,11,1159385,1223603.49920075,22206.7071679547
8,11,1377355,1253274.44464794,22206.7071679547
9,11,1429965,1287392.54240486,22206.7071679547
10,11,1277854,1221717.14802573,22206.7071679547
11,11,1241032,1258838.95468964,22206.7071679547
12,11,1257344,1352245.21964224,22206.7071679547
13,11,956594,1265297.84087276,22206.7071679547
14,11,1399229,1345526.34231244,22206.7071679547
15,11,1089288,1335474.75927712,22206.7071679547
16,11,1253085,1255749.69695201,22206.7071679547
17,11,1212618,1234366.28659543,22206.7071679547
18,11,1231899,1276093.56760981,22206.7071679547
19,11,1532413,1336217.51161913,22206.7071679547
20,11,1398515,1378086.91767449,22206.7071679547
21,11,1223672,1348720.46900185,22206.7071679547
22,11,1048169,1398450.9118063,22206.7071679547
23,11,1148004,1458355.72829738,22206.7071679547
24,11,1555334,1482504.31265194,22206.7071679547
25,11,1871155,1493293.32052509,22206.7071679547
26,11,1521112,1386534.26477659,22206.7071679547
27,11,1677028,1646745.33084836,22206.7071679547
28,11,1505320,1493337.31413036,22206.7071679547
29,11,1876729,1534424.97754088,22206.7071679547
30,11,1818716,1671296.98554175,22206.7071679547
31,11,1520368,1626136.41473698,22206.7071679547
32,11,1765069,1517117.2833215,22206.7071679547
33,11,1668294,1592515.50337704,22206.7071679547
34,11,1483462,1821930.03571276,22206.7071679547
35,11,2076315,1691776.93425209,22206.7071679547
36,11,2285737,1931157.49387898,22206.7071679547
37,11,1759121,1665468.93836502,22206.7071679547
38,11,2223255,1553292.35744763,22206.7071679547
39,11,2141695,1597480.73727452,22206.7071679547
40,11,2698742,1731892.22203029,22206.7071679547
1,12,1199313,1091451.88877823,22206.7071679547
2,12,1000653,1162621.9556186,22206.7071679547
3,12,1278292,1200616.88408415,22206.7071679547
4,12,1407283,1155648.99568362,22206.7071679547
5,12,999129,1177199.52034006,22206.7071679547
6,12,1179180,1223264.35168826,22206.7071679547
7,12,1444313,1212180.04515647,22206.7071679547
8,12,1129379,1241573.98528127,22206.7071679547
9,12,1265841,1275373.55949518,22206.7071679547
10,12,1201321,1210311.30478918,22206.7071679547
11,12,1210970,1247086.54554939,22206.7071679547
12,12,1293636,1339620.77787391,22206.7071679547
13,12,1127167,1253485.13214238,22206.7071679547
14,12,1272230,1332964.62738859,22206.7071679547
15,12,1136193,1323006.88504346,22206.7071679547
16,12,1440214,1244026.12884876,22206.7071679547
17,12,1141561,1222842.35211997,22206.7071679547
18,12,1507898,1264180.07092946,22206.7071679547
19,12,1151582,1323742.7031153,22206.7071679547
20,12,1253237,1365221.22009896,22206.7071679547
21,12,904534,1336128.93399375,22206.7071679547
22,12,1306584,1385395.09778269,22206.7071679547
23,12,1312322,1444740.64820542,22206.7071679547
24,12,1959337,1468663.78351232,22206.7071679547
25,12,1500753,1479352.06616222,22206.7071679547
26,12,1216822,1373589.70351566,22206.7071679547
27,12,1812698,1631371.46208951,22206.7071679547
28,12,1687496,1479395.64904708,22206.7071679547
29,12,1645218,1520099.7216661,22206.7071679547
30,12,1361732,1655693.9047062,22206.7071679547
31,12,1679674,1610954.94899614,22206.7071679547
32,12,1480423,1502953.61054913,22206.7071679547
33,12,1559289,1577647.91949099,22206.7071679547
34,12,2422299,1804920.65804389,22206.7071679547
35,12,1460654,1675982.65442678,22206.7071679547
36,12,1434777,1913128.37832153,22206.7071679547
37,12,1641157,1649920.26766245,22206.7071679547
38,12,2105073,1538790.9573828,22206.7071679547
39,12,2084863,1582566.79840396,22206.7071679547
40,12,2033889,1715723.42942637,22206.7071679547
1,13,1222000,951745.59580682,22206.7071679547
2,13,845179,1013805.86466982,22206.7071679547
3,13,1121190,1046937.42658461,22206.7071679547
4,13,698319,1007725.44648915,22206.7071679547
5,13,1178990,1026517.49508054,22206.7071679547
6,13,986394,1066686.0089729,22206.7071679547
7,13,1006218,1057020.49825945,22206.7071679547
8,13,1179605,1082652.00189678,22206.7071679547
9,13,1206300,1112125.21663852,22206.7071679547
10,13,895375,1055390.95743172,22206.7071679547
11,13,1172642,1087458.95217168,22206.7071679547
12,13,1172669,1168148.76450488,22206.7071679547
13,13,1137339,1093038.51703558,22206.7071679547
14,13,1109251,1162344.60403334,22206.7071679547
15,13,1015556,1153661.45682493,22206.7071679547
16,13,831747,1084790.27007391,22206.7071679547
17,13,1069419,1066318.02552381,22206.7071679547
18,13,1156364,1102364.49923661,22206.7071679547
19,13,1110410,1154303.08987939,22206.7071679547
20,13,1301346,1190472.33954186,22206.7071679547
21,13,1203333,1165103.87808491,22206.7071679547
22,13,809038,1208063.95254216,22206.7071679547
23,13,1303988,1259813.24797724,22206.7071679547
24,13,1346691,1280674.21207501,22206.7071679547
25,13,1188423,1289994.39012717,22206.7071679547
26,13,1373883,1197769.65362168,22206.7071679547
27,13,1432376,1422555.24053072,22206.7071679547
28,13,1723469,1290032.39438475,22206.7071679547
29,13,1210671,1325526.32888141,22206.7071679547
30,13,1700158,1443764.40043755,22206.7071679547
31,13,1686083,1404752.04955352,22206.7071679547
32,13,1701969,1310574.92707564,22206.7071679547
33,13,1578094,1375708.3335942,22206.7071679547
34,13,1826838,1573890.06765745,22206.7071679547
35,13,1321684,1461456.18180649,22206.7071679547
36,13,2075779,1668247.15500633,22206.7071679547
37,13,1874462,1438729.79132222,22206.7071679547
38,13,1655098,1341825.07869939,22206.7071679547
39,13,1685845,1379997.59397284,22206.7071679547
40,13,1701611,1496110.12117724,22206.7071679547
1,14,1143037,894026.441829514,22206.7071679547
2,14,985782,952323.030324398,22206.7071679547
3,14,1033206,983445.309787987,22206.7071679547
4,14,952548,946611.36256901,22206.7071679547
5,14,908480,964263.756665576,22206.7071679547
6,14,1244804,1001996.22814429,22206.7071679547
7,14,822431,992916.887835609,22206.7071679547
8,14,1086482,1016993.95432962,22206.7071679547
9,14,910403,1044679.74916904,22206.7071679547
10,14,982932,991386.171439912,22206.7071679547
11,14,902970,1021509.38436602,22206.7071679547
12,14,1167304,1097305.71705195,22206.7071679547
13,14,959333,1026750.57333943,22206.7071679547
14,14,870135,1091853.55319951,22206.7071679547
15,14,1014768,1083697.00040135,22206.7071679547
16,14,815701,1019002.54601473,22206.7071679547
17,14,833620,1001650.56126115,22206.7071679547
18,14,1209641,1035510.97603579,22206.7071679547
19,14,1279176,1084299.72125361,22206.7071679547
20,14,1040264,1118275.46616049,22206.7071679547
21,14,1235460,1094445.48950394,22206.7071679547
22,14,1137895,1134800.22576641,22206.7071679547
23,14,1182520,1183411.15569227,22206.7071679547
24,14,1043060,1203006.99473542,22206.7071679547
25,14,1262524,1211761.94527882,22206.7071679547
26,14,931910,1125130.23046981,22206.7071679547
27,14,1700952,1336283.5673744,22206.7071679547
28,14,1317384,1211797.64474655,22206.7071679547
29,14,1315982,1245139.02936065,22206.7071679547
30,14,1815913,1356206.48569336,22206.7071679547
31,14,1957190,1319560.06105855,22206.7071679547
32,14,1596092,1231094.36383694,22206.7071679547
33,14,1453740,1292277.71780315,22206.7071679547
34,14,1521964,1478440.60767707,22206.7071679547
35,14,1457917,1372825.33890013,22206.7071679547
36,14,1492948,1567075.35569751,22206.7071679547
37,14,1980549,1351477.20331664,22206.7071679547
38,14,1889592,1260449.33220864,22206.7071679547
39,14,1554409,1296306.85354204,22206.7071679547
40,14,1339049,1405377.67037138,22206.7071679547
1,15,744739,812336.147329049,22206.7071679547
2,15,935799,865305.974489253,22206.7071679547
3,15,986398,893584.503414878,22206.7071679547
4,15,760592,860116.201612132,22206.7071679547
5,15,839051,876155.635280552,22206.7071679547
6,15,828709,910440.36006732,22206.7071679547
7,15,802420,902190.630549761,22206.7071679547
8,15,773825,924067.692032088,22206.7071679547
9,15,930758,949223.739843802,22206.7071679547
10,15,906610,900799.781016285,22206.7071679547
11,15,746599,928170.531576517,22206.7071679547
12,15,1195698,997041.09065054,22206.7071679547
13,15,1032355,932932.81494855,22206.7071679547
14,15,1127136,992087.109905372,22206.7071679547
15,15,1019131,984675.849605301,22206.7071679547
16,15,640290,925892.751733567,22206.7071679547
17,15,967187,910126.277965304,22206.7071679547
18,15,1163565,940892.749288799,22206.7071679547
19,15,932189,985223.49776438,22206.7071679547
20,15,1036293,1016094.76110623,22206.7071679547
21,15,970224,994442.21200655,22206.7071679547
22,15,1193758,1031109.59615556,22206.7071679547
23,15,1070292,1075278.77693868,22206.7071679547
24,15,1026765,1093084.07625333,22206.7071679547
25,15,1160775,1101039.05662274,22206.7071679547
26,15,1033477,1022323.18184341,22206.7071679547
27,15,1142096,1214182.70654129,22206.7071679547
28,15,1200215,1101071.49410637,22206.7071679547
29,15,1293977,1131366.36085395,22206.7071679547
30,15,1170321,1232285.19876474,22206.7071679547
31,15,1321946,1198987.28495773,22206.7071679547
32,15,1361368,1118605.00509504,22206.7071679547
33,15,1185434,1174197.82396052,22206.7071679547
