AQ,DQ,Loss,ccODP,Dispersion
22,2,2824098,2469269.66179244,57733.354482639
23,2,2756658,2412338.83006533,57733.354482639
24,2,3052739,2340257.52945166,57733.354482639
25,2,3224212,2764860.09683705,57733.354482639
26,2,3352322,2742165.95060285,57733.354482639
27,2,3626667,2715305.82409383,57733.354482639
28,2,3539515,2704099.41560298,57733.354482639
29,2,3755009,2925259.11134138,57733.354482639
30,2,3874323,2921398.43048372,57733.354482639
31,2,4058773,3164732.92753111,57733.354482639
32,2,4048583,3440739.3159355,57733.354482639
33,2,4667261,3720573.35561056,57733.354482639
34,2,4305499,3720655.22615511,57733.354482639
35,2,4592603,3743801.51347599,57733.354482639
36,2,4954447,4299038.95376519,57733.354482639
37,2,4247883,4387885.58417148,57733.354482639
38,2,4334029,4434573.00476716,57733.354482639
39,2,4975117,5435849.87508053,57733.354482639
40,2,5330952,6932190.15984403,57733.354482639
1,3,965272,1963006.31870716,57733.354482639
2,3,1236756,1850546.08767033,57733.354482639
3,3,1029539,1938167.92910475,57733.354482639
4,3,992261,1771527.20537921,57733.354482639
5,3,1530676,1920501.65974608,57733.354482639
6,3,1132703,1797303.45091285,57733.354482639
7,3,1331960,1932636.40151237,57733.354482639
8,3,1523841,1962069.70748592,57733.354482639
9,3,1457495,1904249.78843998,57733.354482639
10,3,1760794,2106149.40570105,57733.354482639
11,3,1828338,2206758.02353731,57733.354482639
12,3,1807540,2119350.65033631,57733.354482639
13,3,1664556,2046146.41651056,57733.354482639
14,3,2477341,2084567.11796966,57733.354482639
15,3,1722141,2061702.93455402,57733.354482639
16,3,2110618,2093462.95644774,57733.354482639
17,3,2116364,2163763.09339555,57733.354482639
18,3,2202178,2162947.51311217,57733.354482639
19,3,2980867,2447465.2151067,57733.354482639
20,3,2638470,2303304.58856332,57733.354482639
21,3,2468763,2342662.47239316,57733.354482639
22,3,2729075,2446011.38321595,57733.354482639
23,3,2873591,2389616.7882411,57733.354482639
24,3,3108916,2318214.4280428,57733.354482639
25,3,3484029,2738817.62470358,57733.354482639
26,3,3044671,2716337.23672484,57733.354482639
27,3,3042831,2689730.10822354,57733.354482639
28,3,3345044,2678629.25392733,57733.354482639
29,3,3090058,2897705.82610375,57733.354482639
30,3,3627223,2893881.50935499,57733.354482639
31,3,4455557,3134924.01634266,57733.354482639
32,3,3371440,3408330.67513075,57733.354482639
33,3,4435277,3685528.93218933,57733.354482639
34,3,3550078,3685610.03158768,57733.354482639
35,3,3978489,3708538.30189451,57733.354482639
36,3,4131483,4258545.90954851,57733.354482639
37,3,4155139,4346555.68535259,57733.354482639
38,3,4166696,4392803.35282976,57733.354482639
39,3,4802803,5384649.10399795,57733.354482639
40,3,4501665,6866895.22167765,57733.354482639
1,4,1427848,1835391.89811535,57733.354482639
2,4,1478047,1730242.67116781,57733.354482639
3,4,1503879,1812168.24437362,57733.354482639
4,4,1312385,1656360.78144942,57733.354482639
5,4,1426978,1795650.45360451,57733.354482639
6,4,1473156,1680461.32140459,57733.354482639
7,4,1475162,1806996.3196424,57733.354482639
8,4,1940404,1834516.17569369,57733.354482639
9,4,1542129,1780455.11131745,57733.354482639
10,4,1653628,1969229.29824804,57733.354482639
11,4,1876372,2063297.3816248,57733.354482639
12,4,1702049,1981572.33414033,57733.354482639
13,4,2036280,1913127.08442763,57733.354482639
14,4,1638495,1949050.06822341,57733.354482639
15,4,1929202,1927672.27814797,57733.354482639
16,4,1668724,1957367.59105257,57733.354482639
17,4,2257281,2023097.53830784,57733.354482639
18,4,2025436,2022334.97864102,57733.354482639
19,4,2213594,2288356.2747187,57733.354482639
20,4,2976118,2153567.48496115,57733.354482639
21,4,2474787,2190366.72519784,57733.354482639
22,4,2649838,2286996.95597984,57733.354482639
23,4,2725922,2234268.55580714,57733.354482639
24,4,2565174,2167508.04048665,57733.354482639
25,4,2996531,2560767.95621684,57733.354482639
26,4,2882863,2539749.0111582,57733.354482639
27,4,2839061,2514871.60367457,57733.354482639
28,4,2897659,2504492.41240899,57733.354482639
29,4,2745439,2709326.88584273,57733.354482639
30,4,2691265,2705751.18671756,57733.354482639
31,4,3412021,2931123.59648033,57733.354482639
32,4,2912842,3186756.17476003,57733.354482639
33,4,3698430,3445933.86070456,57733.354482639
34,4,3291459,3446009.68785664,57733.354482639
35,4,3215110,3467447.39855473,57733.354482639
36,4,3572060,3981699.18540319,57733.354482639
37,4,3990344,4063987.47348783,57733.354482639
38,4,4024775,4107228.59471368,57733.354482639
39,4,4102077,5034594.76695971,57733.354482639
40,4,3883401,6420480.53282621,57733.354482639
1,5,1455599,1700550.46663362,57733.354482639
2,5,1472866,1603126.27775308,57733.354482639
3,5,1465401,1679032.9938541,57733.354482639
4,5,1481816,1534672.29679926,57733.354482639
5,5,1645247,1663728.72187328,57733.354482639
6,5,1455038,1557002.23326077,57733.354482639
7,5,1578159,1674241.03687527,57733.354482639
8,5,1903352,1699739.08124267,57733.354482639
9,5,1750893,1649649.74155117,57733.354482639
10,5,2177494,1824555.18381821,57733.354482639
11,5,1961179,1911712.33169814,57733.354482639
12,5,1635760,1835991.40921936,57733.354482639
13,5,1684533,1772574.65258155,57733.354482639
14,5,1703159,1805858.46892591,57733.354482639
15,5,2220450,1786051.24904785,57733.354482639
16,5,2189812,1813564.92515626,57733.354482639
17,5,1758097,1874465.86549033,57733.354482639
18,5,2060267,1873759.32908326,57733.354482639
19,5,2475687,2120236.73788293,57733.354482639
20,5,1871898,1995350.52717527,57733.354482639
21,5,2247375,2029446.22369682,57733.354482639
22,5,2337830,2118977.28472852,57733.354482639
23,5,2185821,2070122.70189495,57733.354482639
24,5,1921131,2008266.9066299,57733.354482639
25,5,2781361,2372635.0472379,57733.354482639
26,5,2280309,2353160.30897392,57733.354482639
27,5,2922523,2330110.5794048,57733.354482639
28,5,2432180,2320493.92011362,57733.354482639
29,5,2766730,2510279.74173465,57733.354482639
30,5,2106492,2506966.73985091,57733.354482639
31,5,2547145,2715781.62945676,57733.354482639
32,5,3165931,2952633.55232221,57733.354482639
33,5,2381195,3192770.13308547,57733.354482639
34,5,3252252,3192840.38941546,57733.354482639
35,5,2708806,3212703.12770509,57733.354482639
36,5,2968438,3689174.18382684,57733.354482639
37,5,2906202,3765416.96709537,57733.354482639
38,5,2999855,3805481.27649648,57733.354482639
39,5,3643591,4664716.28705339,57733.354482639
40,5,2970896,5948784.65864487,57733.354482639
1,6,1699731,1589998.79918684,57733.354482639
2,6,1589584,1498908.09275314,57733.354482639
3,6,1607692,1569880.16316147,57733.354482639
4,6,1385304,1434904.26008148,57733.354482639
5,6,1623187,1555570.81183707,57733.354482639
6,6,1656507,1455782.5420592,57733.354482639
7,6,1320863,1565399.72815434,57733.354482639
8,6,1901620,1589240.16142654,57733.354482639
9,6,1446816,1542407.09676647,57733.354482639
10,6,2208295,1705942.05126056,57733.354482639
11,6,1679189,1787433.17027686,57733.354482639
12,6,1799155,1716634.81516957,57733.354482639
13,6,1663562,1657340.74017394,57733.354482639
14,6,1742652,1688460.79750728,57733.354482639
15,6,1772095,1669941.23196701,57733.354482639
16,6,1602180,1695666.26208634,57733.354482639
17,6,1707089,1752608.07234159,57733.354482639
18,6,1846945,1751947.46740168,57733.354482639
19,6,2151358,1982401.54195435,57733.354482639
20,6,1986778,1865634.10167175,57733.354482639
21,6,1784823,1897513.25938592,57733.354482639
22,6,1806484,1981223.96502121,57733.354482639
23,6,2180829,1935545.38648781,57733.354482639
24,6,1811701,1877710.79579266,57733.354482639
25,6,2299192,2218391.60321117,57733.354482639
26,6,1891179,2200182.90487392,57733.354482639
27,6,2104989,2178631.62306514,57733.354482639
28,6,2058282,2169640.13646996,57733.354482639
29,6,2439781,2347088.1066425,57733.354482639
30,6,2493390,2343990.48083239,57733.354482639
31,6,2185869,2539230.45179479,57733.354482639
32,6,2779827,2760684.78692349,57733.354482639
33,6,2854822,2985210.24650026,57733.354482639
34,6,3119217,2985275.93551245,57733.354482639
35,6,2299282,3003847.41024886,57733.354482639
36,6,2927701,3449343.3963695,57733.354482639
37,6,2412357,3520629.6864398,57733.354482639
38,6,2739676,3558089.44143555,57733.354482639
39,6,2168873,4361466.14904321,57733.354482639
40,6,3240539,5562058.08028174,57733.354482639
1,7,1472100,1511833.20789199,57733.354482639
2,7,1465806,1425220.59221755,57733.354482639
3,7,1567753,1492703.61983432,57733.354482639
4,7,1488797,1364363.23829069,57733.354482639
5,7,1476802,1479097.72747346,57733.354482639
6,7,1507486,1384215.12750834,57733.354482639
7,7,1736710,1488443.44653541,57733.354482639
8,7,1383105,1511111.86536056,57733.354482639
9,7,1636596,1466581.15098728,57733.354482639
10,7,1669873,1622076.59851952,57733.354482639
11,7,1659459,1699561.55004282,57733.354482639
12,7,1968689,1632243.6977463,57733.354482639
13,7,2043722,1575864.56610451,57733.354482639
14,7,1739216,1605454.73694747,57733.354482639
15,7,1829270,1587845.60781239,57733.354482639
16,7,1737739,1612305.97522167,57733.354482639
17,7,1874302,1666448.48130746,57733.354482639
18,7,1697552,1665820.35222587,57733.354482639
19,7,1953475,1884945.12325144,57733.354482639
20,7,2037882,1773918.06215551,57733.354482639
21,7,1894372,1804230.01540765,57733.354482639
22,7,2110320,1883825.43692634,57733.354482639
23,7,1998871,1840392.45323389,57733.354482639
24,7,1516296,1785401.05649669,57733.354482639
25,7,2188318,2109333.72752145,57733.354482639
26,7,1969324,2092020.18311323,57733.354482639
27,7,1816906,2071528.37926544,57733.354482639
28,7,2034777,2062978.92122191,57733.354482639
29,7,2227188,2231703.40964107,57733.354482639
30,7,1685689,2228758.06555166,57733.354482639
31,7,1919815,2414399.88601076,57733.354482639
32,7,2552740,2624967.35187957,57733.354482639
33,7,2312164,2838454.96330353,57733.354482639
34,7,2103452,2838517.42299222,57733.354482639
35,7,2108308,2856175.90942655,57733.354482639
36,7,2602569,3279770.96254497,57733.354482639
37,7,2498497,3347552.76253804,57733.354482639
38,7,2367151,3383170.96652099,57733.354482639
39,7,2463240,4147053.04343158,57733.354482639
40,7,2621271,5288622.93122135,57733.354482639
1,8,1830769,1388057.93417073,57733.354482639
2,8,1490393,1308536.37864555,57733.354482639
3,8,1491080,1370494.5043279,57733.354482639
4,8,1412091,1252661.47622255,57733.354482639
5,8,1573766,1358002.53977495,57733.354482639
6,8,1473542,1270888.071718,57733.354482639
7,8,1597297,1366583.11561278,57733.354482639
8,8,1419956,1387395.64866278,57733.354482639
9,8,1374615,1346510.70773316,57733.354482639
10,8,1219980,1489275.58982984,57733.354482639
11,8,2047916,1560416.77205769,57733.354482639
12,8,1706821,1498610.29862943,57733.354482639
13,8,1466869,1446846.98202246,57733.354482639
14,8,1571254,1474014.57643542,57733.354482639
15,8,1677592,1457847.1240457,57733.354482639
16,8,1408824,1480304.89708438,57733.354482639
17,8,1632037,1530014.70287245,57733.354482639
18,8,1524705,1529437.99933742,57733.354482639
19,8,1709344,1730622.80954508,57733.354482639
20,8,1516246,1628685.64329064,57733.354482639
21,8,1800188,1656515.92707605,57733.354482639
22,8,1713702,1729594.79304218,57733.354482639
23,8,1628435,1689717.71050139,57733.354482639
24,8,1803890,1639228.5135756,57733.354482639
25,8,1789261,1936640.49778515,57733.354482639
26,8,1899845,1920744.43030958,57733.354482639
27,8,1546845,1901930.31062501,57733.354482639
28,8,1721325,1894080.80513179,57733.354482639
29,8,2051962,2048991.65350882,57733.354482639
30,8,2116567,2046287.44764085,57733.354482639
31,8,1771183,2216730.58942197,57733.354482639
32,8,1775957,2410058.68947407,57733.354482639
33,8,1807540,2606067.8598887,57733.354482639
34,8,1724791,2606125.20594116,57733.354482639
35,8,1841185,2622337.97469942,57733.354482639
36,8,1742595,3011252.88362402,57733.354482639
37,8,2296135,3073485.32089396,57733.354482639
38,8,2210196,3106187.42743677,57733.354482639
39,8,2474590,3807529.72636999,57733.354482639
40,8,2531606,4855638.16312433,57733.354482639
1,9,1641417,1319841.76338305,57733.354482639
2,9,1423587,1244228.29834852,57733.354482639
3,9,1661916,1303141.48910475,57733.354482639
4,9,1315578,1191099.37056578,57733.354482639
5,9,1306850,1291263.44272225,57733.354482639
6,9,1189825,1208430.21919031,57733.354482639
7,9,1417681,1299422.3257673,57733.354482639
8,9,1169505,1319212.02592675,57733.354482639
9,9,1781766,1280336.37729281,57733.354482639
10,9,1562460,1416085.07271612,57733.354482639
11,9,1794492,1483730.01828308,57733.354482639
12,9,1441324,1424961.02682396,57733.354482639
13,9,1317678,1375741.62078389,57733.354482639
14,9,1654571,1401574.06252437,57733.354482639
15,9,1698090,1386201.16032327,57733.354482639
16,9,1867112,1407555.24507676,57733.354482639
17,9,1545446,1454822.06018124,57733.354482639
18,9,1564322,1454273.69876786,57733.354482639
19,9,1642905,1645571.27225783,57733.354482639
20,9,1323151,1548643.81271061,57733.354482639
21,9,1644252,1575106.37592396,57733.354482639
22,9,1481223,1644593.77767308,57733.354482639
23,9,1583345,1606676.45618127,57733.354482639
24,9,1269967,1558668.55315226,57733.354482639
25,9,1352540,1841464.21176783,57733.354482639
26,9,2026634,1826349.35725685,57733.354482639
27,9,1662990,1808459.85834639,57733.354482639
28,9,1299366,1800996.11716037,57733.354482639
29,9,1630361,1948293.86479456,57733.354482639
30,9,1906463,1945722.5572479,57733.354482639
31,9,1358812,2107789.263015,57733.354482639
32,9,1876242,2291616.24473007,57733.354482639
33,9,1881502,2477992.53548183,57733.354482639
34,9,1368331,2478047.06325991,57733.354482639
35,9,1287953,2493463.05475454,57733.354482639
36,9,1502718,2863264.72265658,57733.354482639
37,9,1840182,2922438.74394486,57733.354482639
38,9,1713958,2953533.70396293,57733.354482639
39,9,2216510,3620408.50347349,57733.354482639
40,9,2092527,4617007.60307012,57733.354482639
1,10,1286296,1227857.36359035,57733.354482639
2,10,1614057,1157513.66603129,57733.354482639
3,10,1312869,1212320.98997688,57733.354482639
4,10,1133408,1108087.47949323,57733.354482639
5,10,1186117,1201270.76629063,57733.354482639
6,10,1135605,1124210.48051598,57733.354482639
7,10,1659097,1208861.02817162,57733.354482639
8,10,1268929,1227271.5147452,57733.354482639
9,10,1484860,1191105.24636074,57733.354482639
10,10,1493767,1317393.13927153,57733.354482639
11,10,1351984,1380323.67142196,57733.354482639
12,10,1387739,1325650.49701892,57733.354482639
13,10,1285767,1279861.36394668,57733.354482639
14,10,1334338,1303893.45225495,57733.354482639
15,10,1444217,1289591.94150491,57733.354482639
16,10,1300390,1309457.78522552,57733.354482639
17,10,1919575,1353430.41027016,57733.354482639
18,10,1510792,1352920.26608621,57733.354482639
19,10,1388250,1530885.64099946,57733.354482639
20,10,1481412,1440713.39593115,57733.354482639
21,10,1776685,1465331.69033768,57733.354482639
22,10,2078907,1529976.27143937,57733.354482639
23,10,1449103,1494701.54101866,57733.354482639
24,10,1220523,1450039.47706516,57733.354482639
25,10,1385547,1713126.11476366,57733.354482639
26,10,1288251,1699064.66745551,57733.354482639
27,10,1439597,1682421.95044386,57733.354482639
28,10,1216342,1675478.38354862,57733.354482639
29,10,1099606,1812510.43473127,57733.354482639
30,10,1398204,1810118.33062242,57733.354482639
31,10,1504045,1960890.03946644,57733.354482639
32,10,1283613,2131905.47433712,57733.354482639
33,10,1268119,2305292.54795996,57733.354482639
34,10,1286288,2305343.27550602,57733.354482639
35,10,1670169,2319684.87250566,57733.354482639
36,10,1986312,2663713.76566452,57733.354482639
37,10,1305418,2718763.74194791,57733.354482639
38,10,1501858,2747691.58518487,57733.354482639
39,10,1403280,3368089.54188616,57733.354482639
40,10,1066809,4295232.1562028,57733.354482639
1,11,1712705,1185313.3746022,57733.354482639
2,11,1376783,1117407.01348228,57733.354482639
3,11,1255422,1170315.32028177,57733.354482639
4,11,1535495,1069693.39323909,57733.354482639
5,11,1467040,1159647.97542883,57733.354482639
6,11,1202016,1085257.74893519,57733.354482639
7,11,1068013,1166975.24257812,57733.354482639
8,11,980944,1184747.82481422,57733.354482639
9,11,1423975,1149834.68026118,57733.354482639
10,11,1466528,1271746.82816716,57733.354482639
11,11,1555902,1332496.88240036,57733.354482639
12,11,1313101,1279718.07700037,57733.354482639
13,11,1105777,1235515.49007833,57733.354482639
14,11,1375571,1258714.89135741,57733.354482639
15,11,1296656,1244908.91317811,57733.354482639
16,11,1596871,1264086.4259398,57733.354482639
17,11,1640123,1306535.44496052,57733.354482639
18,11,1225125,1306042.97674545,57733.354482639
19,11,1702645,1477842.03529729,57733.354482639
20,11,1344379,1390794.16535184,57733.354482639
21,11,1134091,1414559.46129357,57733.354482639
22,11,1518553,1476964.17445287,57733.354482639
23,11,1208739,1442911.67699429,57733.354482639
24,11,1086089,1399797.10741055,57733.354482639
25,11,1342551,1653768.06494206,57733.354482639
26,11,1567999,1640193.83225442,57733.354482639
27,11,1281227,1624127.76819145,57733.354482639
28,11,1111428,1617424.78871482,57733.354482639
29,11,1502784,1749708.82090975,57733.354482639
30,11,1025918,1747399.60073668,57733.354482639
31,11,1342149,1892947.22565125,57733.354482639
32,11,1068628,2058037.15240211,57733.354482639
33,11,1299347,2225416.54307281,57733.354482639
34,11,1125437,2225465.51296181,57733.354482639
35,11,1302413,2239310.18844359,57733.354482639
36,11,1434726,2571418.83591581,57733.354482639
37,11,1133276,2624561.38740032,57733.354482639
38,11,1243003,2652486.91075826,57733.354482639
39,11,1242887,3251388.71927424,57733.354482639
40,11,1012031,4146406.79995727,57733.354482639
1,12,1551065,1109292.78732309,57733.354482639
2,12,1092325,1045741.63012049,57733.354482639
3,12,1346668,1095256.63972026,57733.354482639
4,12,1198122,1001088.14360213,57733.354482639
5,12,1329752,1085273.44965524,57733.354482639
6,12,1437892,1015654.27259633,57733.354482639
7,12,1200306,1092130.77934852,57733.354482639
8,12,1355288,1108763.50931601,57733.354482639
9,12,993171,1076089.5344286,57733.354482639
10,12,1138137,1190182.79386268,57733.354482639
11,12,1235761,1247036.61702399,57733.354482639
12,12,1183581,1197642.80319532,57733.354482639
13,12,1563210,1156275.16835352,57733.354482639
14,12,1068065,1177986.66597139,57733.354482639
15,12,1202899,1165066.14018944,57733.354482639
16,12,1056650,1183013.69485403,57733.354482639
17,12,1321265,1222740.22763227,57733.354482639
18,12,1244452,1222279.34407973,57733.354482639
19,12,1117190,1383059.99551244,57733.354482639
20,12,1346733,1301594.97845337,57733.354482639
21,12,1287848,1323836.07683429,57733.354482639
22,12,827134,1382238.43665396,57733.354482639
23,12,1322666,1350369.9108864,57733.354482639
24,12,1520833,1310020.51291911,57733.354482639
25,12,1418354,1547702.93295743,57733.354482639
26,12,1325243,1534999.28956954,57733.354482639
27,12,1112766,1519963.62949213,57733.354482639
28,12,1156830,1513690.54851091,57733.354482639
29,12,1242275,1637490.4869374,57733.354482639
30,12,1032097,1635329.3696015,57733.354482639
31,12,1301643,1771542.23447695,57733.354482639
32,12,1406498,1926044.04718608,57733.354482639
33,12,918190,2082688.48805376,57733.354482639
34,12,988156,2082734.3172377,57733.354482639
35,12,1273743,2095691.05845385,57733.354482639
36,12,1024357,2406499.77380493,57733.354482639
37,12,911516,2456234.00470525,57733.354482639
38,12,1107462,2482368.51251302,57733.354482639
39,12,1042963,3042859.49383219,57733.354482639
40,12,1125158,3880475.2017952,57733.354482639
1,13,1167777,1078669.3289782,57733.354482639
2,13,990928,1016872.58344906,57733.354482639
3,13,1122108,1065020.6673361,57733.354482639
4,13,1134195,973451.814027544,57733.354482639
5,13,1403365,1055313.07611081,57733.354482639
6,13,1128205,987615.826241042,57733.354482639
7,13,1183256,1061981.10037219,57733.354482639
8,13,1035493,1078154.66237326,57733.354482639
9,13,1355646,1046382.69471095,57733.354482639
10,13,1213787,1157326.26254185,57733.354482639
11,13,1457590,1212610.56257524,57733.354482639
12,13,1171553,1164580.32869369,57733.354482639
13,13,1216444,1124354.70077458,57733.354482639
14,13,1026947,1145466.82449359,57733.354482639
15,13,1185513,1132902.9864929,57733.354482639
16,13,1464174,1150355.07575922,57733.354482639
17,13,1110879,1188984.90635421,57733.354482639
18,13,1352076,1188536.74608666,57733.354482639
19,13,1167288,1344878.84023488,57733.354482639
20,13,1006369,1265662.77005889,57733.354482639
21,13,1207431,1287289.87422872,57733.354482639
22,13,1205181,1344079.96156847,57733.354482639
23,13,1031099,1313091.20756406,57733.354482639
24,13,999866,1273855.70677704,57733.354482639
25,13,1207821,1504976.59700778,57733.354482639
26,13,1420719,1492623.65408289,57733.354482639
27,13,1229156,1478003.07279742,57733.354482639
28,13,1410079,1471903.16830875,57733.354482639
29,13,942944,1592285.44973717,57733.354482639
30,13,950745,1590183.9928331,57733.354482639
31,13,1323692,1722636.52586359,57733.354482639
32,13,941138,1872873.11673068,57733.354482639
33,13,1098609,2025193.18574209,57733.354482639
34,13,841717,2025237.74975228,57733.354482639
35,13,977468,2037836.80341339,57733.354482639
36,13,1024101,2340065.24324429,57733.354482639
37,13,858789,2388426.49654511,57733.354482639
38,13,906340,2413839.52755219,57733.354482639
39,13,1157911,2958857.43231731,57733.354482639
40,13,1051043,3773349.67816556,57733.354482639
1,14,1408007,930574.401873733,57733.354482639
2,14,998972,877261.984468674,57733.354482639
3,14,1165873,918799.620851637,57733.354482639
4,14,1150595,839802.63019965,57733.354482639
5,14,1237712,910424.824558257,57733.354482639
6,14,970481,852022.007203902,57733.354482639
7,14,957136,916177.368476963,57733.354482639
8,14,1245198,930130.395953482,57733.354482639
9,14,963124,902720.531772301,57733.354482639
10,14,1008598,998432.203090302,57733.354482639
11,14,983629,1046126.29529678,57733.354482639
12,14,950897,1004690.3288097,57733.354482639
13,14,1228638,969987.441988691,57733.354482639
14,14,1154654,988200.995831665,57733.354482639
15,14,955980,977362.098573121,57733.354482639
16,14,883958,992418.119073714,57733.354482639
17,14,756208,1025744.30211674,57733.354482639
18,14,985619,1025357.67160661,57733.354482639
19,14,1040806,1160234.91975038,57733.354482639
20,14,824439,1091894.74807548,57733.354482639
21,14,905055,1110552.5785954,57733.354482639
22,14,1177979,1159545.72240584,57733.354482639
23,14,799167,1132811.54127381,57733.354482639
24,14,759684,1098962.8429784,57733.354482639
25,14,1169885,1298352.20022538,57733.354482639
26,14,1287385,1287695.2433945,57733.354482639
27,14,751686,1275081.98155488,57733.354482639
28,14,853284,1269819.55792001,57733.354482639
29,14,1144185,1373674.06321365,57733.354482639
30,14,773603,1371861.12392907,57733.354482639
31,14,866963,1486128.70657951,57733.354482639
32,14,702914,1615738.70097707,57733.354482639
33,14,971807,1747146.12427697,57733.354482639
34,14,921512,1747184.56991181,57733.354482639
35,14,948090,1758053.84792862,57733.354482639
36,14,877539,2018788.1082522,57733.354482639
37,14,672734,2060509.64714763,57733.354482639
38,14,643800,2082433.61911373,57733.354482639
39,14,692033,2552623.78500796,57733.354482639
40,14,920463,3255291.05675566,57733.354482639
1,15,1017899,908138.49461022,57733.354482639
2,15,858421,856111.425749548,57733.354482639
3,15,1081702,896647.600501978,57733.354482639
4,15,998494,819555.206787963,57733.354482639
5,15,1005774,888474.718373237,57733.354482639
6,15,898377,831479.977784642,57733.354482639
7,15,1190283,894088.569951352,57733.354482639
8,15,901115,907705.193557447,57733.354482639
9,15,877710,880956.174086411,57733.354482639
10,15,1150665,974360.261854506,57733.354482639
11,15,939164,1020904.46187869,57733.354482639
12,15,1309049,980467.505787343,57733.354482639
13,15,1334422,946601.296559145,57733.354482639
14,15,1091263,964375.72634698,57733.354482639
15,15,943598,953798.152087695,57733.354482639
16,15,1004126,968491.175842376,57733.354482639
17,15,1166018,1001013.8732633,57733.354482639
18,15,673707,1000636.56431441,57733.354482639
19,15,891634,1132261.9570179,57733.354482639
20,15,1165406,1065569.44914182,57733.354482639
21,15,801831,1083777.44421125,57733.354482639
22,15,666861,1131589.37604243,57733.354482639
23,15,983470,1105499.74907764,57733.354482639
24,15,778706,1072467.13411142,57733.354482639
25,15,983906,1267049.2657142,57733.354482639
26,15,1095069,1256649.2453461,57733.354482639
27,15,980120,1244340.08597519,57733.354482639
28,15,873914,1239204.53800809,57733.354482639
29,15,841844,1340555.13813845,57733.354482639
30,15,711791,1338785.9083494,57733.354482639
31,15,735956,1450298.5292446,57733.354482639
32,15,1059551,1576783.6603224,57733.354482639
33,15,726007,1705022.88475829,57733.354482639
34,15,759665,1705060.40347884,57733.354482639
35,15,758493,1715667.6260242,57733.354482639
36,15,563858,1970115.65101478,57733.354482639
37,15,482601,2010831.29443785,57733.354482639
38,15,892436,2032226.68513104,57733.354482639
39,15,420575,2491080.68818114,57733.354482639
40,15,1245087,3176806.83441077,57733.354482639
1,16,1245317,836420.220503882,57733.354482639
2,16,776001,788501.876917653,57733.354482639
3,16,916666,825836.794913132,57733.354482639
4,16,890499,754832.606309582,57733.354482639
5,16,955411,818309.348479747,57733.354482639
6,16,797120,765815.644299599,57733.354482639
7,16,896419,823479.858267308,57733.354482639
8,16,1134440,836021.138464902,57733.354482639
9,16,792545,811384.564971969,57733.354482639
10,16,1214646,897412.266859539,57733.354482639
11,16,808872,940280.739321011,57733.354482639
12,16,1003125,903037.204407381,57733.354482639
13,16,835484,871845.505830131,57733.354482639
14,16,867547,888216.238455943,57733.354482639
