AQ,DQ,Loss,ccODP,Dispersion
7,2,968429,1931181.55290183,62890.6500200005
8,2,1438507,2036844.62814153,62890.6500200005
9,2,1371639,2140542.2537854,62890.6500200005
10,2,1481062,2030693.5758663,62890.6500200005
11,2,1434379,2003905.86458991,62890.6500200005
12,2,1620592,1938042.07815886,62890.6500200005
13,2,1739884,2282347.69355472,62890.6500200005
14,2,1997833,2100223.08874514,62890.6500200005
15,2,1786872,2160723.35313825,62890.6500200005
16,2,2631860,2411730.86214616,62890.6500200005
17,2,1880077,2196858.23722101,62890.6500200005
18,2,2966536,2352106.69142757,62890.6500200005
19,2,2453176,2267305.99324254,62890.6500200005
20,2,2297580,2017131.63535654,62890.6500200005
21,2,2905555,2592167.79744864,62890.6500200005
22,2,2822043,2495016.48002833,62890.6500200005
23,2,2785668,2658872.20373712,62890.6500200005
24,2,2925903,2524745.54401974,62890.6500200005
25,2,2964199,2720686.36377421,62890.6500200005
26,2,2996978,2529077.00823925,62890.6500200005
27,2,3613047,2725034.64201161,62890.6500200005
28,2,3210908,2559182.53993449,62890.6500200005
29,2,3404809,2891992.46628091,62890.6500200005
30,2,4555135,3229786.4495154,62890.6500200005
31,2,4056458,3428571.80215995,62890.6500200005
32,2,3103579,3311588.71877585,62890.6500200005
33,2,4405457,3480344.10241322,62890.6500200005
34,2,4496329,3538291.10362898,62890.6500200005
35,2,4531307,3804787.05500726,62890.6500200005
36,2,5028802,4271593.14971284,62890.6500200005
37,2,5547208,5180991.70948209,62890.6500200005
38,2,5788237,4907353.60705714,62890.6500200005
39,2,5008585,5277267.20159755,62890.6500200005
40,2,5171067,6271480.53184411,62890.6500200005
1,3,1250468,1803531.9680381,62890.6500200005
2,3,943554,1866015.20843837,62890.6500200005
3,3,1097473,1853983.01353074,62890.6500200005
4,3,1034008,1871639.88286014,62890.6500200005
5,3,1522421,1889870.98090459,62890.6500200005
6,3,1444268,1983439.24500253,62890.6500200005
7,3,1584852,1903654.86853877,62890.6500200005
8,3,1615583,2007811.84295819,62890.6500200005
9,3,1772274,2110031.38291612,62890.6500200005
10,3,1760559,2001748.46657972,62890.6500200005
11,3,1550999,1975342.58210362,62890.6500200005
12,3,1715414,1910417.60520983,62890.6500200005
13,3,1953215,2249815.55566596,62890.6500200005
14,3,1854597,2070286.91937306,62890.6500200005
15,3,1757578,2129924.82482363,62890.6500200005
16,3,2734108,2377354.52186309,62890.6500200005
17,3,2234350,2165544.64933203,62890.6500200005
18,3,2227118,2318580.22241906,62890.6500200005
19,3,2801479,2234988.2568098,62890.6500200005
20,3,2025631,1988379.83531901,62890.6500200005
21,3,2974662,2555219.54436015,62890.6500200005
22,3,2745752,2459453.00282797,62890.6500200005
23,3,3232121,2620973.15908023,62890.6500200005
24,3,2757498,2488758.31455245,62890.6500200005
25,3,3262359,2681906.2321631,62890.6500200005
26,3,3285385,2493028.03892766,62890.6500200005
27,3,2795234,2686192.53089247,62890.6500200005
28,3,2686975,2522704.4522589,62890.6500200005
29,3,3611432,2850770.57097022,62890.6500200005
30,3,3237981,3183749.70479696,62890.6500200005
31,3,4171849,3379701.6098819,62890.6500200005
32,3,3473316,3264385.98050144,62890.6500200005
33,3,3802554,3430735.9578874,62890.6500200005
34,3,4201123,3487856.99387484,62890.6500200005
35,3,4059936,3750554.36405469,62890.6500200005
36,3,4781401,4210706.69593388,62890.6500200005
37,3,4595732,5107142.86639417,62890.6500200005
38,3,4168348,4837405.14799259,62890.6500200005
39,3,4845255,5202046.06646418,62890.6500200005
40,3,4708416,6182088.07424232,62890.6500200005
1,4,1245710,1674282.86389564,62890.6500200005
2,4,1172070,1732288.27801461,62890.6500200005
3,4,1396339,1721118.36358786,62890.6500200005
4,4,1345815,1737509.86330738,62890.6500200005
5,4,1533384,1754434.43996406,62890.6500200005
6,4,1522569,1841297.18704032,62890.6500200005
7,4,1283999,1767230.51304331,62890.6500200005
8,4,1400057,1863923.13647118,62890.6500200005
9,4,1428695,1958817.1705886,62890.6500200005
10,4,1588643,1858294.2885507,62890.6500200005
11,4,1773145,1833780.76693431,62890.6500200005
12,4,1730416,1773508.60199435,62890.6500200005
13,4,2014875,2088583.78921609,62890.6500200005
14,4,2185908,1921920.97167218,62890.6500200005
15,4,2071416,1977284.96017033,62890.6500200005
16,4,2129062,2206982.74713149,62890.6500200005
17,4,2036075,2010352.10998873,62890.6500200005
18,4,2335483,2152420.47480113,62890.6500200005
19,4,2262677,2074819.08039325,62890.6500200005
20,4,2058179,1845883.71273047,62890.6500200005
21,4,2353929,2372101.17282659,62890.6500200005
22,4,2878363,2283197.68663206,62890.6500200005
23,4,3028050,2433142.59172908,62890.6500200005
24,4,2744559,2310402.84967377,62890.6500200005
25,4,3115330,2489708.93039959,62890.6500200005
26,4,2898724,2314366.58665302,62890.6500200005
27,4,3039140,2493688.05394123,62890.6500200005
28,4,2750730,2341916.25651356,62890.6500200005
29,4,2960535,2646471.70133921,62890.6500200005
30,4,3324398,2955588.07281522,62890.6500200005
31,4,3111662,3137497.19483001,62890.6500200005
32,4,3581905,3030445.59517299,62890.6500200005
33,4,2973644,3184874.19498856,62890.6500200005
34,4,2806821,3237901.68405812,62890.6500200005
35,4,3187539,3481772.99495094,62890.6500200005
36,4,3490965,3908948.76876604,62890.6500200005
37,4,4397089,4741142.34524619,62890.6500200005
38,4,3867160,4490735.22872729,62890.6500200005
39,4,3820438,4829244.36085888,62890.6500200005
40,4,3715732,5739052.2093473,62890.6500200005
1,5,1431570,1554456.74893237,62890.6500200005
2,5,1404055,1608310.79557897,62890.6500200005
3,5,1382474,1597940.2965193,62890.6500200005
4,5,1537298,1613158.67921531,62890.6500200005
5,5,1256473,1628871.98726744,62890.6500200005
6,5,1417939,1709518.08735911,62890.6500200005
7,5,1566810,1640752.26304807,62890.6500200005
8,5,1633462,1730524.72880079,62890.6500200005
9,5,1462723,1818627.32779892,62890.6500200005
10,5,1683698,1725298.72976121,62890.6500200005
11,5,1664958,1702539.60707149,62890.6500200005
12,5,1623313,1646581.03783326,62890.6500200005
13,5,2062977,1939106.72853906,62890.6500200005
14,5,1854167,1784371.73894213,62890.6500200005
15,5,1765354,1835773.40315585,62890.6500200005
16,5,2440937,2049032.03636305,62890.6500200005
17,5,2045003,1866473.98267655,62890.6500200005
18,5,2114354,1998374.71059691,62890.6500200005
19,5,1838435,1926327.14093881,62890.6500200005
20,5,1884653,1713776.36173254,62890.6500200005
21,5,1994414,2202333.16410536,62890.6500200005
22,5,2257434,2119792.377779,62890.6500200005
23,5,2609409,2259005.93286118,62890.6500200005
24,5,2340749,2145050.50483024,62890.6500200005
25,5,2696047,2311523.89670402,62890.6500200005
26,5,2372411,2148730.5626217,62890.6500200005
27,5,2950073,2315218.23986283,62890.6500200005
28,5,2303742,2174308.54061398,62890.6500200005
29,5,2679771,2457067.37237542,62890.6500200005
30,5,2703894,2744060.71155847,62890.6500200005
31,5,3072401,2912950.84864696,62890.6500200005
32,5,3079523,2813560.78430403,62890.6500200005
33,5,3200099,2956937.14225883,62890.6500200005
34,5,2765316,3006169.52708497,62890.6500200005
35,5,2638721,3232587.30466783,62890.6500200005
36,5,2783647,3629190.69762275,62890.6500200005
37,5,3204332,4401825.32781171,62890.6500200005
38,5,2881918,4169339.50319554,62890.6500200005
39,5,3102391,4483622.00370018,62890.6500200005
40,5,3146046,5328316.15951555,62890.6500200005
1,6,1475931,1444134.65168274,62890.6500200005
2,6,1638565,1494166.5968939,62890.6500200005
3,6,1275001,1484532.10750871,62890.6500200005
4,6,1598745,1498670.41905001,62890.6500200005
5,6,1478122,1513268.53036204,62890.6500200005
6,6,1593803,1588191.05731266,62890.6500200005
7,6,1467954,1524305.64537868,62890.6500200005
8,6,1647060,1607706.82630542,62890.6500200005
9,6,1747699,1689556.65339382,62890.6500200005
10,6,1563499,1602851.72415613,62890.6500200005
11,6,1782111,1581707.85010451,62890.6500200005
12,6,1682377,1529720.74338634,62890.6500200005
13,6,1787454,1801485.45266232,62890.6500200005
14,6,1571077,1657732.23440251,62890.6500200005
15,6,1663042,1705485.84639344,62890.6500200005
16,6,2011775,1903609.198617,62890.6500200005
17,6,1909272,1734007.56032536,62890.6500200005
18,6,1890602,1856547.09827184,62890.6500200005
19,6,1886282,1789612.85131756,62890.6500200005
20,6,1512519,1592147.11564833,62890.6500200005
21,6,2550196,2046030.31832121,62890.6500200005
22,6,2162516,1969347.57382355,62890.6500200005
23,6,2541379,2098680.93675964,62890.6500200005
24,6,2349105,1992813.09419673,62890.6500200005
25,6,2320761,2147471.62294204,62890.6500200005
26,6,2373711,1996231.97283745,62890.6500200005
27,6,2092854,2150903.77309643,62890.6500200005
28,6,2303382,2019994.64385676,62890.6500200005
29,6,2147112,2282685.66263003,62890.6500200005
30,6,2740064,2549310.65956291,62890.6500200005
31,6,2126989,2706214.41353641,62890.6500200005
32,6,2540347,2613878.20923276,62890.6500200005
33,6,1936971,2747078.93475749,62890.6500200005
34,6,2025609,2792817.22433115,62890.6500200005
35,6,2322179,3003165.7969685,62890.6500200005
36,6,2755303,3371621.65985083,62890.6500200005
37,6,2805162,4089421.26624857,62890.6500200005
38,6,2578929,3873435.3048612,62890.6500200005
39,6,2798163,4165412.71092796,62890.6500200005
40,6,2751509,4950157.67171551,62890.6500200005
1,7,1253243,1373056.65820364,62890.6500200005
2,7,1491401,1420626.11124253,62890.6500200005
3,7,1386572,1411465.81598661,62890.6500200005
4,7,1519154,1424908.26248903,62890.6500200005
5,7,1542641,1438787.87815425,62890.6500200005
6,7,1698634,1510022.83838397,62890.6500200005
7,7,1688004,1449281.7640556,62890.6500200005
8,7,1742384,1528578.07249892,62890.6500200005
9,7,1521236,1606399.38225392,62890.6500200005
10,7,2049184,1523961.93069761,62890.6500200005
11,7,1759911,1503858.72424594,62890.6500200005
12,7,1448195,1454430.33961647,62890.6500200005
13,7,2300409,1712819.22537677,62890.6500200005
14,7,1415091,1576141.31017002,62890.6500200005
15,7,2006564,1621544.56589899,62890.6500200005
16,7,1872067,1809916.60419832,62890.6500200005
17,7,1985177,1648662.48677428,62890.6500200005
18,7,1796129,1765170.82502,62890.6500200005
19,7,1564252,1701530.97444559,62890.6500200005
20,7,1502388,1513784.18586753,62890.6500200005
21,7,2040797,1945327.98460584,62890.6500200005
22,7,2034076,1872419.44191618,62890.6500200005
23,7,1782317,1995387.22397191,62890.6500200005
24,7,1991995,1894730.02697766,62890.6500200005
25,7,2177316,2041776.51076246,62890.6500200005
26,7,1867883,1897980.63389008,62890.6500200005
27,7,1778016,2045039.73598591,62890.6500200005
28,7,2018780,1920573.74431905,62890.6500200005
29,7,1997422,2170335.53208355,62890.6500200005
30,7,1901435,2423837.67390642,62890.6500200005
31,7,2158942,2573018.87653142,62890.6500200005
32,7,2225554,2485227.31224436,62890.6500200005
33,7,1932651,2611872.11149917,62890.6500200005
34,7,2078014,2655359.23575091,62890.6500200005
35,7,2190041,2855354.78870492,62890.6500200005
36,7,2422708,3205675.84442868,62890.6500200005
37,7,1938330,3888146.5043993,62890.6500200005
38,7,1898840,3682791.0259362,62890.6500200005
39,7,1860710,3960397.77194002,62890.6500200005
40,7,2160338,4706518.8432304,62890.6500200005
1,8,1313234,1307595.56327952,62890.6500200005
2,8,1415059,1352897.12120843,62890.6500200005
3,8,1340875,1344173.54715676,62890.6500200005
4,8,1346575,1356975.11896457,62890.6500200005
5,8,1827190,1370193.01769834,62890.6500200005
6,8,1615492,1438031.81909831,62890.6500200005
7,8,1819917,1380186.60286046,62890.6500200005
8,8,1482853,1455702.42406523,62890.6500200005
9,8,1513035,1529813.56780884,62890.6500200005
10,8,1339357,1451306.35890449,62890.6500200005
11,8,1610724,1432161.58187956,62890.6500200005
12,8,1478032,1385089.71776135,62890.6500200005
13,8,1858265,1631159.79695454,62890.6500200005
14,8,1396019,1500998.06294681,62890.6500200005
15,8,1520413,1544236.69799872,62890.6500200005
16,8,1620638,1723628.01448552,62890.6500200005
17,8,1552598,1570061.75977605,62890.6500200005
18,8,1679677,1681015.51049344,62890.6500200005
19,8,1789941,1620409.71847336,62890.6500200005
20,8,1959532,1441613.84264561,62890.6500200005
21,8,2054977,1852583.59631131,62890.6500200005
22,8,1755975,1783151.00124935,62890.6500200005
23,8,1830260,1900256.23888227,62890.6500200005
24,8,1859503,1804397.91911415,62890.6500200005
25,8,2226005,1944433.89552055,62890.6500200005
26,8,1487341,1807493.55187719,62890.6500200005
27,8,1964316,1947541.54501096,62890.6500200005
28,8,1681118,1829009.52558527,62890.6500200005
29,8,1776478,2066863.80756725,62890.6500200005
30,8,1637106,2308280.12054236,62890.6500200005
31,8,2459136,2450349.04210628,62890.6500200005
32,8,1850154,2366742.98020836,62890.6500200005
33,8,2003908,2487349.93158841,62890.6500200005
34,8,1831132,2528763.78759472,62890.6500200005
35,8,2166262,2719224.46243711,62890.6500200005
36,8,1456661,3052843.80396311,62890.6500200005
37,8,1689255,3702777.36767602,62890.6500200005
38,8,1491070,3507212.30418855,62890.6500200005
39,8,1641403,3771584.02347795,62890.6500200005
40,8,1744180,4482133.43646799,62890.6500200005
1,9,1249101,1220230.60580294,62890.6500200005
2,9,1339046,1262505.4108174,62890.6500200005
3,9,1489306,1254364.68875565,62890.6500200005
4,9,1281344,1266310.94351587,62890.6500200005
5,9,1417291,1278645.70896804,62890.6500200005
6,9,1658953,1341951.96669319,62890.6500200005
7,9,1421375,1287971.58832934,62890.6500200005
8,9,1525312,1358441.93775856,62890.6500200005
9,9,1690185,1427601.46105963,62890.6500200005
10,9,1477081,1354339.58883288,62890.6500200005
11,9,1609085,1336473.94021558,62890.6500200005
12,9,1423314,1292547.10925786,62890.6500200005
13,9,1770996,1522176.40002329,62890.6500200005
14,9,1543958,1400711.2191976,62890.6500200005
15,9,1552991,1441060.93230855,62890.6500200005
16,9,1613689,1608466.49786696,62890.6500200005
17,9,1259978,1465160.53287496,62890.6500200005
18,9,1616534,1568701.08184595,62890.6500200005
19,9,1315388,1512144.57126377,62890.6500200005
20,9,1469003,1345294.66292577,62890.6500200005
21,9,1681925,1728806.11368693,62890.6500200005
22,9,1550348,1664012.54913672,62890.6500200005
23,9,1653111,1773293.5830224,62890.6500200005
24,9,1635111,1683839.88733339,62890.6500200005
25,9,2038567,1814519.57845747,62890.6500200005
26,9,1328695,1686728.69022311,62890.6500200005
27,9,1603853,1817419.59519567,62890.6500200005
28,9,1534098,1706807.10771666,62890.6500200005
29,9,1569597,1928769.52694342,62890.6500200005
30,9,1721700,2154055.98561991,62890.6500200005
31,9,2046692,2286632.79384258,62890.6500200005
32,9,1910972,2208612.74052989,62890.6500200005
33,9,1543098,2321161.52662198,62890.6500200005
34,9,1489143,2359808.38045229,62890.6500200005
35,9,1826470,2537543.72245795,62890.6500200005
36,9,1238981,2848872.80818598,62890.6500200005
37,9,1815221,3455382.07485251,62890.6500200005
38,9,1246001,3272883.38596533,62890.6500200005
39,9,1844281,3519591.52129777,62890.6500200005
40,9,1822418,4182666.6838436,62890.6500200005
1,10,1336492,1119906.16666563,62890.6500200005
2,10,1296295,1158705.23841907,62890.6500200005
3,10,1290527,1151233.82703608,62890.6500200005
4,10,1337080,1162197.88932964,62890.6500200005
5,10,1387263,1173518.51989616,62890.6500200005
6,10,1685251,1231619.88866839,62890.6500200005
7,10,1537982,1182077.64778284,62890.6500200005
8,10,1182411,1246754.09379029,62890.6500200005
9,10,1626366,1310227.4866557,62890.6500200005
10,10,1168297,1242989.03017213,62890.6500200005
11,10,1273240,1226592.2524132,62890.6500200005
12,10,1464978,1186276.98033456,62890.6500200005
13,10,1498338,1397026.70055325,62890.6500200005
14,10,1403933,1285548.09610345,62890.6500200005
15,10,1103207,1322580.35240094,62890.6500200005
16,10,1681334,1476222.23313352,62890.6500200005
17,10,1382250,1344698.54150402,62890.6500200005
18,10,1366260,1439726.23441806,62890.6500200005
19,10,1709644,1387819.66473781,62890.6500200005
20,10,1165947,1234687.75641925,62890.6500200005
21,10,2054224,1586667.81383773,62890.6500200005
22,10,1383622,1527201.42104693,62890.6500200005
23,10,1505645,1627497.62994889,62890.6500200005
24,10,1180561,1545398.60296437,62890.6500200005
25,10,1230635,1665334.12273566,62890.6500200005
26,10,1338274,1548049.89539639,62890.6500200005
27,10,1362191,1667995.70704038,62890.6500200005
28,10,1079967,1566477.513472,62890.6500200005
29,10,1505677,1770190.7139752,62890.6500200005
30,10,1722642,1976954.65936243,62890.6500200005
31,10,1600275,2098631.31980622,62890.6500200005
32,10,1199379,2027025.88849435,62890.6500200005
33,10,1241220,2130321.18283942,62890.6500200005
34,10,1772846,2165790.58486962,62890.6500200005
35,10,1486834,2328912.95255977,62890.6500200005
36,10,1484665,2614645.30619122,62890.6500200005
37,10,1448038,3171288.83295536,62890.6500200005
38,10,1343040,3003794.74936068,62890.6500200005
39,10,1529138,3230219.1324334,62890.6500200005
40,10,1268768,3838777.84253824,62890.6500200005
1,11,1259012,1049802.8718947,62890.6500200005
2,11,1419001,1086173.21984526,62890.6500200005
3,11,1522902,1079169.49992619,62890.6500200005
4,11,1515200,1089447.23963869,62890.6500200005
5,11,1313332,1100059.22735171,62890.6500200005
6,11,1427823,1154523.59732629,62890.6500200005
7,11,1380425,1108082.57547122,62890.6500200005
8,11,1224969,1168710.43946872,62890.6500200005
9,11,1214163,1228210.55840941,62890.6500200005
10,11,1490918,1165181.05931451,62890.6500200005
11,11,1216146,1149810.67839019,62890.6500200005
12,11,1083521,1112019.04042164,62890.6500200005
13,11,1530649,1309576.3609562,62890.6500200005
14,11,1288343,1205076.03531315,62890.6500200005
15,11,1615466,1239790.16598858,62890.6500200005
16,11,1238681,1383814.45341312,62890.6500200005
17,11,1045885,1260523.81237134,62890.6500200005
18,11,1316391,1349603.01195081,62890.6500200005
19,11,1285306,1300945.66230627,62890.6500200005
20,11,1267980,1157399.42431191,62890.6500200005
21,11,1555001,1487346.41998544,62890.6500200005
22,11,1088764,1431602.47304489,62890.6500200005
23,11,1475034,1525620.39283089,62890.6500200005
24,11,1344824,1448660.55737904,62890.6500200005
25,11,1161182,1561088.41682458,62890.6500200005
26,11,1015512,1451145.88560761,62890.6500200005
27,11,1125915,1563583.39268064,62890.6500200005
28,11,1091076,1468419.98137901,62890.6500200005
29,11,1330010,1659381.25054306,62890.6500200005
30,11,1304539,1853202.29567406,62890.6500200005
31,11,1403654,1967262.30478783,62890.6500200005
32,11,1344832,1900139.19244864,62890.6500200005
33,11,1245926,1996968.46251107,62890.6500200005
34,11,1403412,2030217.56964526,62890.6500200005
35,11,1189026,2183128.88951168,62890.6500200005
36,11,1243958,2450975.12017278,62890.6500200005
37,11,808834,2972774.16942569,62890.6500200005
38,11,1339450,2815764.79201812,62890.6500200005
39,11,1343612,3028015.58113955,62890.6500200005
40,11,1101321,3598480.05450408,62890.6500200005
1,12,1236333,982624.676670357,62890.6500200005
2,12,1129208,1016667.64068969,62890.6500200005
3,12,1337678,1010112.0975442,62890.6500200005
4,12,1625033,1019732.15187275,62890.6500200005
5,12,1118820,1029665.06525535,62890.6500200005
6,12,1466121,1080644.19226016,62890.6500200005
7,12,1256919,1037174.98932092,62890.6500200005
8,12,1153214,1093923.20067821,62890.6500200005
9,12,1528952,1149615.83279152,62890.6500200005
10,12,1154114,1090619.66996236,62890.6500200005
11,12,1319845,1076232.85888534,62890.6500200005
12,12,1205252,1040859.55496909,62890.6500200005
13,12,1043228,1225774.93614324,62890.6500200005
14,12,1554120,1127961.71668461,62890.6500200005
15,12,1121417,1160454.4468381,62890.6500200005
16,12,1079381,1295262.44046436,62890.6500200005
17,12,1602818,1179861.3213271,62890.6500200005
18,12,1120031,1263240.23181422,62890.6500200005
19,12,1356694,1217696.52666527,62890.6500200005
20,12,838708,1083335.99148985,62890.6500200005
21,12,997255,1392169.26735707,62890.6500200005
22,12,1107266,1339992.44511241,62890.6500200005
23,12,1317104,1427994.04093983,62890.6500200005
24,12,1213924,1355958.96135294,62890.6500200005
25,12,1125590,1461192.4218378,62890.6500200005
26,12,1040844,1358285.25032814,62890.6500200005
27,12,890435,1463527.74107677,62890.6500200005
28,12,1015495,1374453.95516461,62890.6500200005
29,12,952430,1553195.37452291,62890.6500200005
30,12,1565934,1734613.56921696,62890.6500200005
31,12,1198569,1841374.73607694,62890.6500200005
32,12,1220085,1778546.91542108,62890.6500200005
33,12,776823,1869179.95971406,62890.6500200005
34,12,1060970,1900301.41501008,62890.6500200005
35,12,901529,2043427.74878719,62890.6500200005
36,12,1273533,2294134.16505536,62890.6500200005
37,12,1049301,2782542.64229037,62890.6500200005
38,12,978448,2635580.4907858,62890.6500200005
39,12,1081705,2834249.08716433,62890.6500200005
40,12,1094717,3368208.82732016,62890.6500200005
1,13,1168324,944838.675270341,62890.6500200005
2,13,1193380,977572.545882356,62890.6500200005
3,13,1398562,971269.0906076,62890.6500200005
4,13,1096444,980519.213878081,62890.6500200005
5,13,1086048,990070.165472127,62890.6500200005
6,13,1431596,1039088.93323692,62890.6500200005
7,13,934219,997291.30175535,62890.6500200005
8,13,1053763,1051857.30861003,62890.6500200005
9,13,1300833,1105408.32762837,62890.6500200005
10,13,1036338,1048680.81237563,62890.6500200005
11,13,1039543,1034847.23395845,62890.6500200005
12,13,1509734,1000834.18054581,62890.6500200005
13,13,1352905,1178638.79703247,62890.6500200005
14,13,1234735,1084586.9022537,62890.6500200005
15,13,956392,1115830.15193288,62890.6500200005
16,13,1314911,1245454.21810767,62890.6500200005
17,13,1436042,1134490.75146664,62890.6500200005
18,13,943599,1214663.39642512,62890.6500200005
19,13,908703,1170871.03596288,62890.6500200005
20,13,1016243,1041677.22160242,62890.6500200005
21,13,1260952,1338634.57488053,62890.6500200005
22,13,1322758,1288464.168234,62890.6500200005
23,13,1223284,1373081.73707524,62890.6500200005
24,13,1105439,1303816.70558784,62890.6500200005
25,13,1197799,1405003.50229596,62890.6500200005
26,13,1016675,1306053.53908673,62890.6500200005
27,13,757513,1407249.01880747,62890.6500200005
28,13,775660,1321600.49004495,62890.6500200005
29,13,1072641,1493468.55919899,62890.6500200005
30,13,1040751,1667910.47055571,62890.6500200005
31,13,946245,1770566.22698156,62890.6500200005
32,13,1262577,1710154.39706522,62890.6500200005
33,13,926287,1797302.22424545,62890.6500200005
34,13,1397232,1827226.93028277,62890.6500200005
35,13,877475,1964849.46186879,62890.6500200005
36,13,808977,2205915.17480331,62890.6500200005
37,13,979698,2675542.3168625,62890.6500200005
38,13,969735,2534231.47067759,62890.6500200005
39,13,798842,2725260.43410253,62890.6500200005
40,13,858682,3238687.2037681,62890.6500200005
1,14,1104768,857067.931180164,62890.6500200005
2,14,1061443,886760.99042854,62890.6500200005
3,14,1028879,881043.094333658,62890.6500200005
4,14,1074493,889433.92784005,62890.6500200005
5,14,1125888,898097.644237103,62890.6500200005
6,14,1104828,942562.815886807,62890.6500200005
7,14,1034461,904647.973406537,62890.6500200005
8,14,1110870,954145.073633013,62890.6500200005
9,14,1287864,1002721.47327024,62890.6500200005
10,14,1006431,951263.657866199,62890.6500200005
11,14,887872,938715.149062368,62890.6500200005
12,14,997565,907861.736639182,62890.6500200005
13,14,1191945,1069149.2016796,62890.6500200005
14,14,1096812,983834.253221811,62890.6500200005
15,14,1276221,1012175.16269847,62890.6500200005
16,14,1140537,1129757.80737143,62890.6500200005
17,14,900113,1029102.28672036,62890.6500200005
18,14,1355330,1101827.29761404,62890.6500200005
19,14,756567,1062103.0264075,62890.6500200005
20,14,999920,944910.665326905,62890.6500200005
21,14,883205,1214282.17930518,62890.6500200005
22,14,923513,1168772.35021325,62890.6500200005
23,14,739681,1245529.37399565,62890.6500200005
24,14,892714,1182698.71433509,62890.6500200005
25,14,1015354,1274485.76834467,62890.6500200005
26,14,865018,1184727.75729181,62890.6500200005
27,14,1031908,1276522.68770596,62890.6500200005
28,14,894920,1198830.47497545,62890.6500200005
29,14,642527,1354732.86796718,62890.6500200005
30,14,1366177,1512970.0062118,62890.6500200005
31,14,935617,1606089.56099555,62890.6500200005
32,14,900385,1551289.68516448,62890.6500200005
33,14,693508,1630341.91905704,62890.6500200005
34,14,825919,1657486.77094113,62890.6500200005
35,14,732255,1782324.86395893,62890.6500200005
36,14,803589,2000996.78888213,62890.6500200005
37,14,1097548,2426997.93977232,62890.6500200005
38,14,855180,2298814.15796601,62890.6500200005
39,14,792720,2472097.4948608,62890.6500200005
40,14,558973,2937829.50902066,62890.6500200005
1,15,1131808,772829.628293922,62890.6500200005
2,15,1192203,799604.25736006,62890.6500200005
3,15,853892,794448.353897955,62890.6500200005
4,15,773240,802014.480810313,62890.6500200005
5,15,921381,809826.669878639,62890.6500200005
6,15,826102,849921.510471668,62890.6500200005
7,15,1099395,815733.189388996,62890.6500200005
8,15,991003,860365.387349058,62890.6500200005
9,15,985365,904167.377261106,62890.6500200005
10,15,1161013,857767.176174641,62890.6500200005
11,15,986266,846452.017782057,62890.6500200005
12,15,785337,818631.082722946,62890.6500200005
13,15,995798,964066.149327314,62890.6500200005
14,15,708546,887136.518074213,62890.6500200005
15,15,923197,912691.895588105,62890.6500200005
16,15,853615,1018717.74053051,62890.6500200005
17,15,1142360,927955.309945361,62890.6500200005
18,15,849266,993532.425938072,62890.6500200005
19,15,1057756,957712.518747605,62890.6500200005
20,15,630037,852038.597745698,62890.6500200005
21,15,1071425,1094934.49834735,62890.6500200005
22,15,823118,1053897.6761524,62890.6500200005
23,15,770489,1123110.51214898,62890.6500200005
24,15,797550,1066455.26513248,62890.6500200005
25,15,700384,1149220.88061262,62890.6500200005
26,15,970970,1068284.88033215,62890.6500200005
27,15,863044,1151057.59807174,62890.6500200005
28,15,494564,1081001.48967999,62890.6500200005
