AQ,DQ,Loss,ccODP,Dispersion
13,3,2149530,2064511.3936804,64856.2144723228
14,3,2006172,1890767.24526091,64856.2144723228
15,3,1987227,2141997.15970569,64856.2144723228
16,3,2053110,2303955.58266775,64856.2144723228
17,3,2810133,2153746.91488759,64856.2144723228
18,3,2098941,2136096.6939122,64856.2144723228
19,3,2882092,2384838.52970735,64856.2144723228
20,3,2196662,2103725.62389597,64856.2144723228
21,3,2822352,2233566.95105317,64856.2144723228
22,3,2712746,2252221.27609165,64856.2144723228
23,3,3170743,2393236.46403833,64856.2144723228
24,3,3046401,2470275.88525273,64856.2144723228
25,3,2303162,2495542.17701768,64856.2144723228
26,3,3118491,2568922.04309321,64856.2144723228
27,3,2835528,2602066.91545867,64856.2144723228
28,3,3583191,2562851.26332553,64856.2144723228
29,3,3049843,2689548.0833875,64856.2144723228
30,3,3179999,2925360.44805349,64856.2144723228
31,3,3738172,3058060.22048036,64856.2144723228
32,3,3754476,3218995.62099643,64856.2144723228
33,3,3843367,3499473.76330001,64856.2144723228
34,3,3539993,3464039.44709303,64856.2144723228
35,3,4253570,3826336.59350641,64856.2144723228
36,3,4396421,4164592.43172303,64856.2144723228
37,3,4418013,4690723.63680238,64856.2144723228
38,3,4398281,4904498.7949573,64856.2144723228
39,3,4216515,5293871.28010163,64856.2144723228
40,3,4745273,5946541.44208655,64856.2144723228
1,4,1293735,1805283.2458973,64856.2144723228
2,4,1552659,1854202.8925248,64856.2144723228
3,4,1328139,1735556.90221505,64856.2144723228
4,4,1538137,1786310.75628419,64856.2144723228
5,4,1373901,1726264.30158792,64856.2144723228
6,4,1400663,1757550.73150774,64856.2144723228
7,4,1756448,1849585.67623813,64856.2144723228
8,4,1671831,1947663.27168097,64856.2144723228
9,4,1449266,1911781.81246429,64856.2144723228
10,4,1621691,1886310.55873135,64856.2144723228
11,4,1951634,2042350.38372449,64856.2144723228
12,4,1822085,1896323.66171269,64856.2144723228
13,4,1822241,1928030.59000664,64856.2144723228
14,4,1733602,1765772.32685884,64856.2144723228
15,4,1849673,2000393.92384154,64856.2144723228
16,4,2183474,2151645.59275261,64856.2144723228
17,4,2612877,2011366.92572719,64856.2144723228
18,4,1976910,1994883.52628212,64856.2144723228
19,4,2396044,2227181.52662035,64856.2144723228
20,4,2299015,1964652.44428684,64856.2144723228
21,4,2664613,2085910.21567645,64856.2144723228
22,4,2293578,2103331.33983213,64856.2144723228
23,4,2124204,2235024.28996502,64856.2144723228
24,4,2870125,2306970.78597005,64856.2144723228
25,4,2668306,2330566.77268535,64856.2144723228
26,4,2938757,2399095.63957234,64856.2144723228
27,4,2988944,2430049.36935949,64856.2144723228
28,4,2819879,2393426.1871619,64856.2144723228
29,4,2947540,2511747.32865998,64856.2144723228
30,4,3204304,2731970.59987541,64856.2144723228
31,4,2751979,2855897.85031786,64856.2144723228
32,4,3250857,3006194.12679266,64856.2144723228
33,4,3169404,3268130.40859031,64856.2144723228
34,4,3289432,3235038.58560878,64856.2144723228
35,4,3040502,3573384.97744528,64856.2144723228
36,4,3528862,3889279.38487083,64856.2144723228
37,4,3794447,4380629.08672047,64856.2144723228
38,4,3844823,4580271.98797443,64856.2144723228
39,4,3830652,4943903.82094138,64856.2144723228
40,4,3948799,5553427.2371567,64856.2144723228
1,5,1493952,1689350.83516014,64856.2144723228
2,5,1609121,1735128.94010501,64856.2144723228
3,5,1501075,1624102.20605998,64856.2144723228
4,5,1474326,1671596.72857004,64856.2144723228
5,5,1410880,1615406.36142401,64856.2144723228
6,5,1678237,1644683.62671429,64856.2144723228
7,5,1740177,1730808.2340841,64856.2144723228
8,5,1645167,1822587.44277526,64856.2144723228
9,5,1752795,1789010.23364078,64856.2144723228
10,5,1615925,1765174.7031975,64856.2144723228
11,5,1959159,1911193.89950339,64856.2144723228
12,5,1957805,1774544.78067566,64856.2144723228
13,5,1949753,1804215.54060514,64856.2144723228
14,5,1697266,1652377.24432487,64856.2144723228
15,5,2083649,1871931.81655618,64856.2144723228
16,5,2349552,2013470.34452678,64856.2144723228
17,5,2151198,1882200.14976199,64856.2144723228
18,5,1577387,1866775.28793928,64856.2144723228
19,5,2440763,2084155.48119664,64856.2144723228
20,5,1949063,1838485.59781305,64856.2144723228
21,5,2307516,1951956.38852261,64856.2144723228
22,5,2186083,1968258.75587062,64856.2144723228
23,5,2383537,2091494.59478803,64856.2144723228
24,5,2442010,2158820.8015698,64856.2144723228
25,5,2070318,2180901.49165237,64856.2144723228
26,5,2679713,2245029.54400715,64856.2144723228
27,5,2270139,2273995.47463664,64856.2144723228
28,5,2007172,2239724.17478809,64856.2144723228
29,5,2194650,2350446.92129401,64856.2144723228
30,5,2512504,2556527.80527439,64856.2144723228
31,5,2762897,2672496.64534968,64856.2144723228
32,5,2393998,2813141.13466247,64856.2144723228
33,5,2887509,3058256.28621513,64856.2144723228
34,5,2848840,3027289.56732608,64856.2144723228
35,5,3526737,3343907.89352026,64856.2144723228
36,5,2848090,3639516.06593285,64856.2144723228
37,5,3082853,4099312.07360189,64856.2144723228
38,5,2686564,4286134.22615531,64856.2144723228
39,5,2985824,4626414.20277925,64856.2144723228
40,5,3054980,5196794.99735712,64856.2144723228
1,6,1696782,1576605.18553532,64856.2144723228
2,6,1847301,1619328.10379358,64856.2144723228
3,6,1770348,1515711.18717374,64856.2144723228
4,6,1726455,1560035.97094004,64856.2144723228
5,6,1497909,1507595.69484358,64856.2144723228
6,6,1395520,1534919.0236124,64856.2144723228
7,6,1211623,1615295.75753609,64856.2144723228
8,6,1811101,1700949.71012853,64856.2144723228
9,6,1774569,1669613.41163124,64856.2144723228
10,6,1794834,1647368.64156056,64856.2144723228
11,6,1779887,1783642.65717185,64856.2144723228
12,6,1665320,1656113.36908161,64856.2144723228
13,6,1840137,1683803.93103593,64856.2144723228
14,6,1526287,1542099.17658472,64856.2144723228
15,6,1795758,1747000.88787138,64856.2144723228
16,6,2174513,1879093.27064179,64856.2144723228
17,6,1906137,1756583.92239692,64856.2144723228
18,6,1819212,1742188.50101393,64856.2144723228
19,6,2132732,1945060.94928766,64856.2144723228
20,6,1624373,1715786.83759273,64856.2144723228
21,6,1669908,1821684.69688644,64856.2144723228
22,6,1826331,1836899.05992011,64856.2144723228
23,6,2212013,1951910.25749801,64856.2144723228
24,6,2310029,2014743.17800531,64856.2144723228
25,6,1794915,2035350.22407285,64856.2144723228
26,6,2008790,2095198.43190308,64856.2144723228
27,6,2207868,2122231.20418687,64856.2144723228
28,6,2100356,2090247.13792206,64856.2144723228
29,6,1876815,2193580.35483873,64856.2144723228
30,6,2247200,2385907.59886697,64856.2144723228
31,6,2728510,2494136.79011479,64856.2144723228
32,6,2721642,2625394.80150737,64856.2144723228
33,6,2643180,2854151.20364014,64856.2144723228
34,6,2270186,2825251.17378052,64856.2144723228
35,6,2457680,3120738.69746351,64856.2144723228
36,6,2098351,3396618.26481705,64856.2144723228
37,6,2641325,3825727.92924665,64856.2144723228
38,6,2586945,4000081.75105695,64856.2144723228
39,6,2555911,4317651.76938194,64856.2144723228
40,6,3226995,4849965.89842192,64856.2144723228
1,7,1460408,1451559.3416815,64856.2144723228
2,7,1298773,1490893.76203646,64856.2144723228
3,7,1752136,1395495.0505165,64856.2144723228
4,7,1468787,1436304.28705478,64856.2144723228
5,7,1553648,1388023.22509549,64856.2144723228
6,7,1552720,1413179.44904051,64856.2144723228
7,7,1234079,1487181.23468171,64856.2144723228
8,7,1541228,1566041.68508374,64856.2144723228
9,7,1509873,1537190.77349549,64856.2144723228
10,7,1597091,1516710.3107291,64856.2144723228
11,7,2119345,1642175.97721545,64856.2144723228
12,7,1601670,1524761.46458809,64856.2144723228
13,7,1694207,1550255.7952233,64856.2144723228
14,7,1732908,1419790.12000448,64856.2144723228
15,7,1502151,1608440.38950344,64856.2144723228
16,7,1867069,1730056.08247114,64856.2144723228
17,7,1629685,1617263.36142743,64856.2144723228
18,7,1635507,1604009.68918429,64856.2144723228
19,7,1574654,1790791.64332428,64856.2144723228
20,7,1729129,1579702.03021769,64856.2144723228
21,7,1737392,1677200.77519972,64856.2144723228
22,7,1226561,1691208.43608519,64856.2144723228
23,7,2057489,1797097.70993373,64856.2144723228
24,7,1906704,1854947.14082758,64856.2144723228
25,7,1850755,1873919.77297304,64856.2144723228
26,7,2054983,1929021.21876042,64856.2144723228
27,7,2007733,1953909.93122952,64856.2144723228
28,7,2306438,1924462.62850745,64856.2144723228
29,7,1794396,2019600.14149898,64856.2144723228
30,7,1992935,2196673.26690182,64856.2144723228
31,7,1973698,2296318.43808338,64856.2144723228
32,7,2187202,2417165.936465,64856.2144723228
33,7,2206084,2627778.90129076,64856.2144723228
34,7,2252863,2601171.02970536,64856.2144723228
35,7,2245346,2873222.44707194,64856.2144723228
36,7,1708030,3127221.08087391,64856.2144723228
37,7,2183367,3522296.6189498,64856.2144723228
38,7,2429284,3682821.85451832,64856.2144723228
39,7,2308245,3975204.32983099,64856.2144723228
40,7,1696237,4465298.84036925,64856.2144723228
1,8,1763867,1356928.09424526,64856.2144723228
2,8,1549269,1393698.19279918,64856.2144723228
3,8,1398191,1304518.79234403,64856.2144723228
4,8,1354949,1342667.55965474,64856.2144723228
5,8,1277116,1297534.07629562,64856.2144723228
6,8,1286428,1321050.2950515,64856.2144723228
7,8,1577991,1390227.69557343,64856.2144723228
8,8,1519822,1463947.01079716,64856.2144723228
9,8,1629981,1436976.97150594,64856.2144723228
10,8,1473516,1417831.68787002,64856.2144723228
11,8,1294684,1535117.89369699,64856.2144723228
12,8,1362241,1425357.96430161,64856.2144723228
13,8,1523619,1449190.24761895,64856.2144723228
14,8,1567274,1327229.99773071,64856.2144723228
15,8,1523395,1503581.62409518,64856.2144723228
16,8,1770714,1617268.8470356,64856.2144723228
17,8,1866964,1511829.4015953,64856.2144723228
18,8,1589925,1499439.77362611,64856.2144723228
19,8,1746476,1674044.88537923,64856.2144723228
20,8,1975630,1476716.79950443,64856.2144723228
21,8,1825224,1567859.32631736,64856.2144723228
22,8,1846875,1580953.78828275,64856.2144723228
23,8,1979420,1679939.84172089,64856.2144723228
24,8,1672015,1734017.90505726,64856.2144723228
25,8,1924774,1751753.6578031,64856.2144723228
26,8,1200717,1803262.88493246,64856.2144723228
27,8,1723545,1826529.03204001,64856.2144723228
28,8,1611074,1799001.48203504,64856.2144723228
29,8,1963573,1887936.71223052,64856.2144723228
30,8,1627336,2053465.94117447,64856.2144723228
31,8,1631172,2146614.96260925,64856.2144723228
32,8,1548566,2259584.07173524,64856.2144723228
33,8,1686201,2456466.58337497,64856.2144723228
34,8,1796847,2431593.35398259,64856.2144723228
35,8,1746606,2685908.97216208,64856.2144723228
36,8,2286043,2923348.71865329,64856.2144723228
37,8,1932089,3292668.16813803,64856.2144723228
38,8,2064673,3442728.31085733,64856.2144723228
39,8,1799709,3716049.54797406,64856.2144723228
40,8,1799440,4174193.41511654,64856.2144723228
1,9,1661143,1295985.67274071,64856.2144723228
2,9,1345355,1331104.35081455,64856.2144723228
3,9,1409436,1245930.17999177,64856.2144723228
4,9,1636026,1282365.60798318,64856.2144723228
5,9,1225003,1239259.16185507,64856.2144723228
6,9,1582057,1261719.21903415,64856.2144723228
7,9,1400659,1327789.7207314,64856.2144723228
8,9,1388933,1398198.1504333,64856.2144723228
9,9,1725570,1372439.39087713,64856.2144723228
10,9,1863322,1354153.96116429,64856.2144723228
11,9,1852013,1466172.60312956,64856.2144723228
12,9,1454029,1361342.21709752,64856.2144723228
13,9,1664604,1384104.1437309,64856.2144723228
14,9,1243207,1267621.3786018,64856.2144723228
15,9,1833808,1436052.69202376,64856.2144723228
16,9,1734182,1544633.9887994,64856.2144723228
17,9,1563897,1443930.04493393,64856.2144723228
18,9,1455158,1432096.86054726,64856.2144723228
19,9,1761266,1598860.09890824,64856.2144723228
20,9,1721252,1410394.42176023,64856.2144723228
21,9,1350615,1497443.55091298,64856.2144723228
22,9,1241534,1509949.91375665,64856.2144723228
23,9,1526170,1604490.3006799,64856.2144723228
24,9,1563490,1656139.60736809,64856.2144723228
25,9,1811061,1673078.81111172,64856.2144723228
26,9,1241701,1722274.65329135,64856.2144723228
27,9,1478976,1744495.87005232,64856.2144723228
28,9,1158493,1718204.63873108,64856.2144723228
29,9,1579853,1803145.60548094,64856.2144723228
30,9,1288151,1961240.57752918,64856.2144723228
31,9,1710095,2050206.08551833,64856.2144723228
32,9,1081866,2158101.52044262,64856.2144723228
33,9,1760212,2346141.63500758,64856.2144723228
34,9,1386591,2322385.51332064,64856.2144723228
35,9,1786429,2565279.29591134,64856.2144723228
36,9,1602598,2792055.13679549,64856.2144723228
37,9,2221753,3144787.69294684,64856.2144723228
38,9,1739070,3288108.32713403,64856.2144723228
39,9,1420548,3549154.14736673,64856.2144723228
40,9,1384008,3986721.83454836,64856.2144723228
1,10,1476985,1219596.71328721,64856.2144723228
2,10,1567392,1252645.3999006,64856.2144723228
3,10,1477926,1172491.62893124,64856.2144723228
4,10,1653843,1206779.45260105,64856.2144723228
5,10,1424780,1166213.81894852,64856.2144723228
6,10,1259423,1187350.01859332,64856.2144723228
7,10,1276148,1249526.14322963,64856.2144723228
8,10,1739273,1315784.5064649,64856.2144723228
9,10,1581637,1291544.0390324,64856.2144723228
10,10,1256313,1274336.40283093,64856.2144723228
11,10,1569305,1379752.35799256,64856.2144723228
12,10,1490598,1281100.96319208,64856.2144723228
13,10,1298871,1302521.23927541,64856.2144723228
14,10,1374163,1192904.28864538,64856.2144723228
15,10,1281171,1351407.79727573,64856.2144723228
16,10,1592477,1453589.01382574,64856.2144723228
17,10,1513400,1358820.83734301,64856.2144723228
18,10,1609148,1347685.13338481,64856.2144723228
19,10,1608398,1504618.88788541,64856.2144723228
20,10,1106248,1327261.89602062,64856.2144723228
21,10,1508745,1409180.11011993,64856.2144723228
22,10,1433001,1420949.31354566,64856.2144723228
23,10,1337421,1509917.23008185,64856.2144723228
24,10,1379652,1558522.18460058,64856.2144723228
25,10,1539227,1574462.94509351,64856.2144723228
26,10,1183327,1620759.04904872,64856.2144723228
27,10,1369425,1641670.48618646,64856.2144723228
28,10,1167322,1616928.93233899,64856.2144723228
29,10,1325634,1696863.24492478,64856.2144723228
30,10,1072582,1845639.66456645,64856.2144723228
31,10,1186350,1929361.30086359,64856.2144723228
32,10,1366470,2030897.08214586,64856.2144723228
33,10,1117333,2207853.59525653,64856.2144723228
34,10,1492297,2185497.72471007,64856.2144723228
35,10,1455096,2414074.67980793,64856.2144723228
36,10,1238929,2627483.72900704,64856.2144723228
37,10,1027495,2959425.2583002,64856.2144723228
38,10,1261575,3094298.18018311,64856.2144723228
39,10,1554921,3339957.24190706,64856.2144723228
40,10,1294238,3751733.4863148,64856.2144723228
1,11,1370081,1181656.73198925,64856.2144723228
2,11,1339632,1213677.31928229,64856.2144723228
3,11,1406598,1136017.02221165,64856.2144723228
4,11,1381564,1169238.19870653,64856.2144723228
5,11,1587415,1129934.50628863,64856.2144723228
6,11,1271426,1150413.18774689,64856.2144723228
7,11,1449312,1210655.09840887,64856.2144723228
8,11,1509890,1274852.25482504,64856.2144723228
9,11,1396989,1251365.87509302,64856.2144723228
10,11,1290626,1234693.54485668,64856.2144723228
11,11,1675660,1336830.15421181,64856.2144723228
12,11,1548356,1241247.66902135,64856.2144723228
13,11,1207671,1262001.58968969,64856.2144723228
14,11,1492677,1155794.67207429,64856.2144723228
15,11,1344865,1309367.35390953,64856.2144723228
16,11,1299504,1408369.85293541,64856.2144723228
17,11,1062319,1316549.78446594,64856.2144723228
18,11,1568208,1305760.49698731,64856.2144723228
19,11,1732549,1457812.25759116,64856.2144723228
20,11,944707,1285972.59853081,64856.2144723228
21,11,935649,1365342.44932524,64856.2144723228
22,11,1485107,1376745.52897169,64856.2144723228
23,11,1399963,1462945.77562756,64856.2144723228
24,11,1172354,1510038.69666396,64856.2144723228
25,11,991254,1525483.56195778,64856.2144723228
26,11,1436383,1570339.45760553,64856.2144723228
27,11,1511351,1590600.3686101,64856.2144723228
28,11,1157079,1566628.49057434,64856.2144723228
29,11,1316783,1644076.15631078,64856.2144723228
30,11,1146663,1788224.34555688,64856.2144723228
31,11,1196924,1869341.51655763,64856.2144723228
32,11,1489076,1967718.65892184,64856.2144723228
33,11,1462849,2139170.29757292,64856.2144723228
34,11,1401758,2117509.8875022,64856.2144723228
35,11,1092273,2338976.12697819,64856.2144723228
36,11,1203165,2545746.31330794,64856.2144723228
37,11,975636,2867361.5968215,64856.2144723228
38,11,1322344,2998038.80705802,64856.2144723228
39,11,1064326,3236055.75224793,64856.2144723228
40,11,1296752,3635022.20236747,64856.2144723228
1,12,1295948,1101606.7404276,64856.2144723228
2,12,1370184,1131458.12944739,64856.2144723228
3,12,1318275,1059058.84088867,64856.2144723228
4,12,1303552,1090029.4865601,64856.2144723228
5,12,1445644,1053388.37808999,64856.2144723228
6,12,1282958,1072479.75456065,64856.2144723228
7,12,1311458,1128640.64549025,64856.2144723228
8,12,1503391,1188488.83854821,64856.2144723228
9,12,1287876,1166593.51690309,64856.2144723228
10,12,1215166,1151050.6347193,64856.2144723228
11,12,1416439,1246268.11562056,64856.2144723228
12,12,1334486,1157160.7571956,64856.2144723228
13,12,991562,1176508.72710904,64856.2144723228
14,12,1114347,1077496.67635196,64856.2144723228
15,12,1247969,1220665.75149483,64856.2144723228
16,12,1289100,1312961.43880707,64856.2144723228
17,12,1537079,1227361.61646085,64856.2144723228
18,12,1157032,1217303.23699319,64856.2144723228
19,12,1482267,1359054.42398394,64856.2144723228
20,12,1133038,1198855.84721538,64856.2144723228
21,12,1018938,1272848.87772491,64856.2144723228
22,12,1076286,1283479.46870798,64856.2144723228
23,12,1096795,1363840.17767865,64856.2144723228
24,12,1113413,1407742.8423322,64856.2144723228
25,12,1494199,1422141.41279015,64856.2144723228
26,12,1107743,1463958.59679611,64856.2144723228
27,12,915644,1482846.95542482,64856.2144723228
28,12,1222120,1460499.02500644,64856.2144723228
29,12,943580,1532700.08669889,64856.2144723228
30,12,765148,1667083.12078579,64856.2144723228
31,12,1125138,1742705.10128127,64856.2144723228
32,12,1160596,1834417.79600775,64856.2144723228
33,12,1357076,1994254.63836842,64856.2144723228
34,12,1082352,1974061.58814633,64856.2144723228
35,12,1195221,2180524.84907422,64856.2144723228
36,12,923176,2373287.62426433,64856.2144723228
37,12,863171,2673115.44612817,64856.2144723228
38,12,1046835,2794940.07735968,64856.2144723228
39,12,1156821,3016832.8352639,64856.2144723228
40,12,1073018,3388771.75691357,64856.2144723228
1,13,1039766,1002813.14937754,64856.2144723228
2,13,1159404,1029987.42522175,64856.2144723228
3,13,885676,964081.003349213,64856.2144723228
4,13,1210739,992274.15938597,64856.2144723228
5,13,1205438,958919.075368118,64856.2144723228
6,13,1156682,976298.31122597,64856.2144723228
7,13,1222686,1027422.61705865,64856.2144723228
8,13,1430866,1081903.54274881,64856.2144723228
9,13,1217751,1061971.82333407,64856.2144723228
10,13,1377060,1047822.84796825,64856.2144723228
11,13,1063243,1134501.09565338,64856.2144723228
12,13,943373,1053385.00634898,64856.2144723228
13,13,1079038,1070997.82400062,64856.2144723228
14,13,1177659,980865.308646277,64856.2144723228
15,13,1159396,1111194.78637057,64856.2144723228
16,13,1198856,1195213.2708904,64856.2144723228
17,13,881982,1117290.15705774,64856.2144723228
18,13,1075941,1108133.82674363,64856.2144723228
19,13,984510,1237172.5744541,64856.2144723228
20,13,1129648,1091340.82397596,64856.2144723228
21,13,1215908,1158698.05885313,64856.2144723228
22,13,1373557,1168375.28397553,64856.2144723228
23,13,1016790,1241529.13524719,64856.2144723228
24,13,855358,1281494.5492117,64856.2144723228
25,13,1424259,1294601.83628392,64856.2144723228
26,13,962480,1332668.7983423,64856.2144723228
27,13,1001833,1349863.22327445,64856.2144723228
28,13,950440,1329519.48565695,64856.2144723228
29,13,858231,1395245.45791825,64856.2144723228
30,13,745721,1517576.83870055,64856.2144723228
31,13,1138941,1586416.93711299,64856.2144723228
32,13,963075,1669904.71261522,64856.2144723228
33,13,1029401,1815407.16951925,64856.2144723228
34,13,1156002,1797025.05951066,64856.2144723228
35,13,955033,1984972.41433665,64856.2144723228
36,13,907319,2160447.96162326,64856.2144723228
37,13,918627,2433386.81655217,64856.2144723228
38,13,755688,2544286.04913095,64856.2144723228
39,13,1104867,2746279.16265495,64856.2144723228
40,13,873950,3084862.09584472,64856.2144723228
1,14,1359174,914835.234000062,64856.2144723228
2,14,1617624,939625.480334742,64856.2144723228
3,14,897620,879501.10231547,64856.2144723228
4,14,998068,905220.841347707,64856.2144723228
5,14,1165201,874792.036029884,64856.2144723228
6,14,994122,890646.572154214,64856.2144723228
7,14,1086660,937285.685650644,64856.2144723228
8,14,1030942,986986.939003006,64856.2144723228
9,14,1525530,968803.851549357,64856.2144723228
10,14,1034971,955896.181563493,64856.2144723228
11,14,983858,1034970.04996356,64856.2144723228
12,14,1046441,960970.36558964,64856.2144723228
13,14,966164,977037.991116624,64856.2144723228
14,14,601175,894812.901800249,64856.2144723228
15,14,1135750,1013708.42917244,64856.2144723228
16,14,981491,1090355.8783944,64856.2144723228
17,14,661043,1019269.04619503,64856.2144723228
18,14,1279113,1010916.01094546,64856.2144723228
19,14,819152,1128634.04548665,64856.2144723228
20,14,788572,995596.277028868,64856.2144723228
21,14,878434,1057044.18661073,64856.2144723228
22,14,981884,1065872.41798645,64856.2144723228
23,14,787506,1132608.40034533,64856.2144723228
24,14,905631,1169067.60399541,64856.2144723228
25,14,711266,1181024.97416278,64856.2144723228
26,14,1441553,1215752.27920857,64856.2144723228
27,14,753728,1231438.2180757,64856.2144723228
28,14,877308,1212879.25923547,64856.2144723228
29,14,743885,1272839.01868904,64856.2144723228
30,14,741660,1384438.13107901,64856.2144723228
31,14,936833,1447238.81092532,64856.2144723228
32,14,696507,1523402.11082335,64856.2144723228
33,14,830119,1656139.47499933,64856.2144723228
34,14,835537,1639370.04799135,64856.2144723228
35,14,773561,1810828.57188352,64856.2144723228
36,14,839021,1970909.45381339,64856.2144723228
37,14,814011,2219903.07876894,64856.2144723228
38,14,584230,2321072.99806009,64856.2144723228
39,14,918054,2505345.03058364,64856.2144723228
40,14,572712,2814223.70564424,64856.2144723228
1,15,1030782,887237.883698196,64856.2144723228
2,15,1186779,911280.295792631,64856.2144723228
3,15,1094139,852969.658062552,64856.2144723228
4,15,655726,877913.523340298,64856.2144723228
5,15,1283422,848402.647687198,64856.2144723228
6,15,1145979,863778.908411723,64856.2144723228
7,15,1095584,909011.084456366,64856.2144723228
8,15,1145001,957213.02640463,64856.2144723228
9,15,1059805,939578.458526286,64856.2144723228
10,15,966335,927060.16738914,64856.2144723228
11,15,886751,1003748.65625325,64856.2144723228
12,15,1069236,931981.281191424,64856.2144723228
13,15,1041928,947564.203163377,64856.2144723228
14,15,983583,867819.554596473,64856.2144723228
15,15,706317,983128.423523221,64856.2144723228
16,15,987046,1057463.68971231,64856.2144723228
17,15,820547,988521.296355208,64856.2144723228
18,15,1032232,980420.242698928,64856.2144723228
19,15,873275,1094587.13959769,64856.2144723228
20,15,881983,965562.651087,64856.2144723228
21,15,846343,1025156.89410353,64856.2144723228
22,15,871462,1033718.80889593,64856.2144723228
23,15,843004,1098441.60219689,64856.2144723228
24,15,992355,1133800.96034751,64856.2144723228
25,15,1088976,1145397.61885782,64856.2144723228
26,15,822246,1179077.32367269,64856.2144723228
27,15,867273,1194290.07312424,64856.2144723228
28,15,842175,1176290.97257249,64856.2144723228
