AQ,DQ,Loss,ccODP,Dispersion
38,6,73612327,64492952.9722468,288686.800111867
39,6,71473266,60683790.0871352,288686.800111867
40,6,59980139,66246414.9248017,288686.800111867
1,7,37632040,43280428.9892886,288686.800111867
2,7,42286982,44456482.9695571,288686.800111867
3,7,44626176,43882517.9215494,288686.800111867
4,7,42414066,45747310.3196438,288686.800111867
5,7,47817706,45208944.8180188,288686.800111867
6,7,48708685,44755566.7382962,288686.800111867
7,7,47984924,45586534.144028,288686.800111867
8,7,42844067,44565068.765911,288686.800111867
9,7,43959090,44516750.6664567,288686.800111867
10,7,43894040,46042791.5241818,288686.800111867
11,7,52431674,48205191.4756608,288686.800111867
12,7,48940024,47024689.1640679,288686.800111867
13,7,48202933,48006815.8546181,288686.800111867
14,7,44848329,45751265.9334818,288686.800111867
15,7,50312131,46281648.1382224,288686.800111867
16,7,51848202,47632304.1783883,288686.800111867
17,7,46060877,47260329.4721398,288686.800111867
18,7,45282621,47606887.4782121,288686.800111867
19,7,45745717,47519405.776707,288686.800111867
20,7,44959799,48384902.123115,288686.800111867
21,7,49560979,48574220.7849815,288686.800111867
22,7,55120479,51107470.2377592,288686.800111867
23,7,48508982,48378075.3762342,288686.800111867
24,7,52054601,47372043.8185777,288686.800111867
25,7,50291321,49562154.379514,288686.800111867
26,7,53795053,51335574.7424258,288686.800111867
27,7,46862091,50502970.4408699,288686.800111867
28,7,48736872,48837215.3002201,288686.800111867
29,7,41667830,51973098.7884701,288686.800111867
30,7,50693040,50642965.9909737,288686.800111867
31,7,42554203,51319464.2715606,288686.800111867
32,7,54105676,50770182.1157814,288686.800111867
33,7,60803131,51813530.5220176,288686.800111867
34,7,51471765,53121302.7790717,288686.800111867
35,7,60066954,52409377.5084443,288686.800111867
36,7,53885141,53092392.7043324,288686.800111867
37,7,49513554,51526104.4852069,288686.800111867
38,7,54721887,53802834.5192275,288686.800111867
39,7,52537263,50625064.6867214,288686.800111867
40,7,53221797,55265648.9651666,288686.800111867
1,8,39880914,36927430.3000436,288686.800111867
2,8,37939839,37930854.9979873,288686.800111867
3,8,37663952,37441140.4826757,288686.800111867
4,8,37968221,39032205.8420724,288686.800111867
5,8,35632375,38572865.3271684,288686.800111867
6,8,39920145,38186037.1965445,288686.800111867
7,8,37852150,38895029.4979925,288686.800111867
8,8,41194223,38023501.8252039,288686.800111867
9,8,35740731,37982276.1883169,288686.800111867
10,8,35735236,39284314.2855504,288686.800111867
11,8,41330390,41129302.3171806,288686.800111867
12,8,41423656,40122082.2445428,288686.800111867
13,8,42026820,40960045.6325692,288686.800111867
14,8,38289361,39035580.8237375,288686.800111867
15,8,36533095,39488109.8849164,288686.800111867
16,8,39520867,40640507.3529475,288686.800111867
17,8,36298498,40323133.6494251,288686.800111867
18,8,35503856,40618821.4906275,288686.800111867
19,8,42436085,40544180.9542396,288686.800111867
20,8,42056146,41282633.8012489,288686.800111867
21,8,42413924,41444162.9693701,288686.800111867
22,8,46522297,43605564.6648854,288686.800111867
23,8,45071694,41276809.1311728,288686.800111867
24,8,36096050,40418449.7966523,288686.800111867
25,8,45039178,42287080.884121,288686.800111867
26,8,41694529,43800186.4233547,288686.800111867
27,8,46274363,43089797.5008966,288686.800111867
28,8,38414333,41668553.342977,288686.800111867
29,8,41384298,44344130.3103417,288686.800111867
30,8,42101433,43209243.5424332,288686.800111867
31,8,51829640,43786440.7580766,288686.800111867
32,8,43982872,43317786.0105091,288686.800111867
33,8,47105073,44207984.5702202,288686.800111867
34,8,41018281,45323793.0314221,288686.800111867
35,8,43039102,44716369.042708,288686.800111867
36,8,44312971,45299126.5760557,288686.800111867
37,8,40774823,43962748.9016142,288686.800111867
38,8,47695059,45905284.8608608,288686.800111867
39,8,47564025,43193969.914595,288686.800111867
40,8,49451894,47153377.3533747,288686.800111867
1,9,32503341,29295696.0523319,288686.800111867
2,9,30133655,30091744.5377941,288686.800111867
3,9,31686892,29703238.5552112,288686.800111867
4,9,29865656,30965480.9259786,288686.800111867
5,9,31565711,30601071.5966586,288686.800111867
6,9,32799086,30294188.6306042,288686.800111867
7,9,26038332,30856654.6023194,288686.800111867
8,9,32419968,30165244.1901744,288686.800111867
9,9,35407979,30132538.591166,288686.800111867
10,9,31677592,31165486.5118629,288686.800111867
11,9,31899439,32629173.7534515,288686.800111867
12,9,36581009,31830114.2774454,288686.800111867
13,9,29853121,32494897.0830493,288686.800111867
14,9,30154696,30968158.4054631,288686.800111867
15,9,29976294,31327163.993543,288686.800111867
16,9,30158177,32241397.2797643,288686.800111867
17,9,38496335,31989614.7030225,288686.800111867
18,9,33186357,32224193.2006827,288686.800111867
19,9,31065254,32164978.5071761,288686.800111867
20,9,32032609,32750816.4595921,288686.800111867
21,9,32083764,32878962.6472477,288686.800111867
22,9,30840839,34593670.8358306,288686.800111867
23,9,29680557,32746195.5649681,288686.800111867
24,9,29765142,32065232.011223,288686.800111867
25,9,39599330,33547676.0352892,288686.800111867
26,9,33329663,34748070.4199598,288686.800111867
27,9,35086899,34184496.4647136,288686.800111867
28,9,31676038,33056978.6133965,288686.800111867
29,9,32405794,35179598.2748151,288686.800111867
30,9,30068409,34279256.7797173,288686.800111867
31,9,40215222,34737165.5498199,288686.800111867
32,9,28021362,34365366.945729,288686.800111867
33,9,32833883,35071589.5618066,288686.800111867
34,9,38972611,35956795.6339971,288686.800111867
35,9,32215334,35474907.010725,288686.800111867
36,9,39504749,35937226.956371,288686.800111867
37,9,34731717,34877036.365164,288686.800111867
38,9,34483135,36418111.4567807,288686.800111867
39,9,32482487,34267139.7286491,288686.800111867
40,9,40624967,37408262.6264884,288686.800111867
1,10,25530966,25169246.7249063,288686.800111867
2,10,26609130,25853167.6906276,288686.800111867
3,10,24706992,25519384.7720628,288686.800111867
4,10,27523982,26603833.8187667,288686.800111867
5,10,24853999,26290753.4160301,288686.800111867
6,10,23321242,26027096.4926889,288686.800111867
7,10,25714160,26510336.2420083,288686.800111867
8,10,29282823,25916314.5392858,288686.800111867
9,10,25891360,25888215.6919582,288686.800111867
10,10,28052346,26775667.5901332,288686.800111867
11,10,27372436,28033186.9624613,288686.800111867
12,10,28728225,27346679.1196865,288686.800111867
13,10,25811219,27917823.8510774,288686.800111867
14,10,24016074,26606134.1615073,288686.800111867
15,10,25557744,26914571.967725,288686.800111867
16,10,31915112,27700030.7977156,288686.800111867
17,10,23414629,27483713.0907144,288686.800111867
18,10,29209511,27685250.0015774,288686.800111867
19,10,26593039,27634376.001931,288686.800111867
20,10,28333292,28137695.6683705,288686.800111867
21,10,29835682,28247791.8070045,288686.800111867
22,10,27753143,29720974.53605,288686.800111867
23,10,26863457,28133725.6504991,288686.800111867
24,10,29703140,27548679.3124888,288686.800111867
25,10,26730463,28822313.4780991,288686.800111867
26,10,24443943,29853626.1453591,288686.800111867
27,10,30914771,29369434.4776825,288686.800111867
28,10,32315785,28400733.3095709,288686.800111867
29,10,28202481,30224371.084415,288686.800111867
30,10,35759095,29450847.3153839,288686.800111867
31,10,30669992,29844257.2822139,288686.800111867
32,10,31112777,29524828.4220283,288686.800111867
33,10,30855006,30131575.9536458,288686.800111867
34,10,34024435,30892096.2018607,288686.800111867
35,10,27564028,30478084.0674026,288686.800111867
36,10,32255055,30875283.8730335,288686.800111867
37,10,28808948,29964426.5744786,288686.800111867
38,10,30182154,31288433.3204942,288686.800111867
39,10,32671232,29440437.0132232,288686.800111867
40,10,24305945,32139116.6099716,288686.800111867
1,11,19987917,21594286.23515,288686.800111867
2,11,22763718,22181065.2221187,288686.800111867
3,11,21651871,21894691.7774673,288686.800111867
4,11,19980326,22825109.0989673,288686.800111867
5,11,23754800,22556497.650035,288686.800111867
6,11,20801039,22330289.7252315,288686.800111867
7,11,18786954,22744891.6233757,288686.800111867
8,11,22206029,22235242.8913861,288686.800111867
9,11,20972347,22211135.1157859,288686.800111867
10,11,19444341,22972536.1429432,288686.800111867
11,11,25107135,24051441.4264067,288686.800111867
12,11,23043250,23462442.9942493,288686.800111867
13,11,24078008,23952464.1278237,288686.800111867
14,11,26563708,22827082.708274,288686.800111867
15,11,22486602,23091710.9804668,288686.800111867
16,11,24790506,23765605.7134371,288686.800111867
17,11,25595434,23580013.0918632,288686.800111867
18,11,22513300,23752924.335004,288686.800111867
19,11,23941163,23709276.3179498,288686.800111867
20,11,26700558,24141106.0450636,288686.800111867
21,11,21368858,24235564.4751085,288686.800111867
22,11,23431064,25499500.9717144,288686.800111867
23,11,28944462,24137699.91602,288686.800111867
24,11,22972648,23635751.7162227,288686.800111867
25,11,23625828,24728482.8985127,288686.800111867
26,11,29052762,25613311.164458,288686.800111867
27,11,28107063,25197892.5554404,288686.800111867
28,11,29364883,24366782.6486101,288686.800111867
29,11,24254379,25931396.6606872,288686.800111867
30,11,22202985,25267741.7702284,288686.800111867
31,11,27523114,25605273.0251102,288686.800111867
32,11,24528873,25331214.8336193,288686.800111867
33,11,25410092,25851781.8578701,288686.800111867
34,11,25841760,26504280.2066319,288686.800111867
35,11,22335258,26149073.0510889,288686.800111867
36,11,25032355,26489855.8480112,288686.800111867
37,11,28412418,25708373.8497873,288686.800111867
38,11,22407691,26844322.8498993,288686.800111867
39,11,23991259,25258810.1145809,288686.800111867
40,11,22720548,27574177.7656706,288686.800111867
1,12,16412793,17320766.6856733,288686.800111867
2,12,14854320,17791421.831144,288686.800111867
3,12,14887350,17561721.8278299,288686.800111867
4,12,18690999,18308009.1174639,288686.800111867
5,12,22737263,18092556.0024412,288686.800111867
6,12,15910420,17911114.7338896,288686.800111867
7,12,24042056,18243666.718567,288686.800111867
8,12,18492330,17834877.713813,288686.800111867
9,12,17171611,17815540.8785069,288686.800111867
10,12,18997440,18426260.2790934,288686.800111867
11,12,22575088,19291649.6921685,288686.800111867
12,12,18363616,18819214.3307708,288686.800111867
13,12,17325606,19212260.0482013,288686.800111867
14,12,16067155,18309592.1485472,288686.800111867
15,12,16937764,18521850.3594077,288686.800111867
16,12,18123446,19062381.0031797,288686.800111867
17,12,20198449,18913517.2499693,288686.800111867
18,12,19214083,19052209.2755894,288686.800111867
19,12,16384712,19017199.2219365,288686.800111867
20,12,21681769,19363569.6400104,288686.800111867
21,12,21720595,19439334.7016793,288686.800111867
22,12,17636395,20453137.5625297,288686.800111867
23,12,23078298,19360837.5855297,288686.800111867
24,12,19771222,18958225.1739729,288686.800111867
25,12,20255693,19834704.3338998,288686.800111867
26,12,18006925,20544424.6638258,288686.800111867
27,12,19080173,20211217.5957464,288686.800111867
28,12,21229129,19544584.7360352,288686.800111867
29,12,18168706,20799560.8885793,288686.800111867
30,12,24137833,20267243.6175999,288686.800111867
31,12,17854289,20537977.2760903,288686.800111867
32,12,23895262,20318155.3314601,288686.800111867
33,12,26297374,20735701.8932272,288686.800111867
34,12,21658593,21259070.5074347,288686.800111867
35,12,22121429,20974159.017458,288686.800111867
36,12,20747046,21247500.7362675,288686.800111867
37,12,20578281,20620674.39837,288686.800111867
38,12,20971378,21531818.5493509,288686.800111867
39,12,20890574,20260079.5408667,288686.800111867
40,12,22488282,22117234.8290466,288686.800111867
1,13,14255081,15094961.0392015,288686.800111867
2,13,14517853,15505134.6309777,288686.800111867
3,13,12515212,15304952.2335323,288686.800111867
4,13,15000377,15955337.8524549,288686.800111867
5,13,18307908,15767571.5464904,288686.800111867
6,13,12769381,15609446.3936382,288686.800111867
7,13,16554780,15899263.7754731,288686.800111867
8,13,14008544,15543006.2141309,288686.800111867
9,13,19970109,15526154.2594302,288686.800111867
10,13,19466181,16058393.144985,288686.800111867
11,13,20972115,16812575.665376,288686.800111867
12,13,15053030,16400850.6243744,288686.800111867
13,13,14028125,16743387.9900064,288686.800111867
14,13,19388408,15956717.456081,288686.800111867
15,13,12725249,16141699.4191393,288686.800111867
16,13,18134990,16612769.1561956,288686.800111867
17,13,16766703,16483035.144091,288686.800111867
18,13,17988130,16603904.5467667,288686.800111867
19,13,15654990,16573393.4611166,288686.800111867
20,13,19382324,16875253.5381467,288686.800111867
21,13,14809462,16941282.4082758,288686.800111867
22,13,16607432,17824806.5018499,288686.800111867
23,13,18545778,16872872.5664097,288686.800111867
24,13,12741737,16521997.8749691,288686.800111867
25,13,15212038,17285845.0539575,288686.800111867
26,13,18899966,17904362.7514347,288686.800111867
27,13,16830399,17613974.4677103,288686.800111867
28,13,18359655,17033007.2837856,288686.800111867
29,13,14252123,18126712.6879147,288686.800111867
30,13,13940456,17662800.863932,288686.800111867
31,13,17814154,17898743.885455,288686.800111867
32,13,21011995,17707170.1664638,288686.800111867
33,13,15170017,18071059.8946905,288686.800111867
34,13,17499943,18527173.0093102,288686.800111867
35,13,14150226,18278874.0789645,288686.800111867
36,13,19034758,18517090.0119365,288686.800111867
37,13,19453151,17970814.0115367,288686.800111867
38,13,15177991,18764871.555856,288686.800111867
39,13,16675899,17656557.407096,288686.800111867
40,13,15653458,19275058.8988349,288686.800111867
1,14,11001176,12066187.4255211,288686.800111867
2,14,11540053,12394060.5099575,288686.800111867
3,14,12562948,12234044.3084852,288686.800111867
4,14,13117277,12753931.3592966,288686.800111867
5,14,11606375,12603839.9854876,288686.800111867
6,14,11258721,12477442.3269545,288686.800111867
7,14,13382534,12709108.4332341,288686.800111867
8,14,13878653,12424333.2360176,288686.800111867
9,14,12232916,12410862.5921798,288686.800111867
10,14,13402296,12836308.8143712,288686.800111867
11,14,13486429,13439166.1268516,288686.800111867
12,14,11248399,13110052.8883607,288686.800111867
13,14,15873237,13383860.8195787,288686.800111867
14,14,11799856,12755034.148226,288686.800111867
15,14,13786248,12902899.8519404,288686.800111867
16,14,13748683,13279450.3924188,288686.800111867
17,14,12120008,13175747.249267,288686.800111867
18,14,15768176,13272364.4490669,288686.800111867
19,14,12584418,13247975.3514698,288686.800111867
20,14,12253663,13489267.8103419,288686.800111867
21,14,11935718,13542048.1203012,288686.800111867
22,14,14898497,14248294.8790933,288686.800111867
23,14,12041186,13487364.5758016,288686.800111867
24,14,15699533,13206892.1864527,288686.800111867
25,14,14820378,13817474.9631948,288686.800111867
26,14,14732531,14311888.3269908,288686.800111867
27,14,12879758,14079765.8691392,288686.800111867
28,14,14124514,13615368.5837731,288686.800111867
29,14,14046946,14489624.1953148,288686.800111867
30,14,12364888,14118795.3470288,288686.800111867
31,14,11964193,14307396.8751843,288686.800111867
32,14,16374184,14154262.0381251,288686.800111867
33,14,13833225,14445138.0232703,288686.800111867
34,14,13626037,14809732.957563,288686.800111867
35,14,15645661,14611254.7088728,288686.800111867
36,14,17455104,14801673.0933603,288686.800111867
37,14,16940735,14365006.2752233,288686.800111867
38,14,18048386,14999737.7681714,288686.800111867
39,14,19868847,14113804.6272667,288686.800111867
40,14,15381175,15407557.0455134,288686.800111867
1,15,8797811,10412785.8945825,288686.800111867
2,15,11482879,10695731.2946856,288686.800111867
3,15,9199199,10557641.7402277,288686.800111867
4,15,12041364,11006289.8805686,288686.800111867
5,15,12761783,10876765.1777789,288686.800111867
6,15,9930022,10767687.4957019,288686.800111867
7,15,12586191,10967608.9355611,288686.800111867
8,15,14993613,10721855.8196737,288686.800111867
9,15,9685825,10710231.0267546,288686.800111867
10,15,9681561,11077379.3450351,288686.800111867
11,15,10368328,11597628.5255314,288686.800111867
12,15,12440658,11313612.9067926,288686.800111867
13,15,11806546,11549901.5755713,288686.800111867
14,15,9147771,11007241.5569022,288686.800111867
15,15,14711659,11134845.5679814,288686.800111867
16,15,13580424,11459798.2658152,288686.800111867
17,15,9769149,11370305.3225885,288686.800111867
18,15,11120821,11453683.2927601,288686.800111867
19,15,13801374,11432636.1763442,288686.800111867
20,15,9636515,11640864.8921437,288686.800111867
21,15,11090791,11686412.8392852,288686.800111867
22,15,12311246,12295884.2513146,288686.800111867
23,15,11633568,11639222.4533951,288686.800111867
24,15,10187339,11397182.5416451,288686.800111867
25,15,8310641,11924098.5840471,288686.800111867
26,15,11970981,12350763.6373131,288686.800111867
27,15,10494278,12150448.3786738,288686.800111867
28,15,12375251,11749686.3705921,288686.800111867
29,15,10518716,12504144.7739869,288686.800111867
30,15,12626267,12184129.7382044,288686.800111867
31,15,14430535,12346887.6386759,288686.800111867
32,15,13667616,12214736.5113094,288686.800111867
33,15,16660187,12465754.4383793,288686.800111867
34,15,13744168,12780389.7788689,288686.800111867
35,15,14754070,12609108.5418502,288686.800111867
36,15,10391702,12773434.3390665,288686.800111867
37,15,11340220,12396602.9569423,288686.800111867
38,15,8445719,12944358.6732706,288686.800111867
39,15,13871500,12179822.8851355,288686.800111867
40,15,11718435,13296295.4258577,288686.800111867
1,16,8572883,8914363.31783747,288686.800111867
2,16,8739438,9156592.25840774,288686.800111867
3,16,11306892,9038374.09169439,288686.800111867
4,16,11038958,9422460.78716289,288686.800111867
5,16,9952928,9311574.97130226,288686.800111867
6,16,8643448,9218193.80532558,288686.800111867
7,16,10546343,9389346.11441678,288686.800111867
8,16,9515980,9178957.40733208,288686.800111867
9,16,7246219,9169005.44744117,288686.800111867
10,16,8201704,9483320.32280881,288686.800111867
11,16,8629191,9928704.51275592,288686.800111867
12,16,8517999,9685559.36034326,288686.800111867
