AQ,DQ,Loss,ccODP,Dispersion
40,4,98012079,92272929.7638129,280099.864496696
1,5,64156381,62812200.1887378,280099.864496696
2,5,58155661,64792331.3663135,280099.864496696
3,5,63253989,63585201.673543,280099.864496696
4,5,69341448,63066496.7524344,280099.864496696
5,5,63405311,63643802.2288648,280099.864496696
6,5,67742302,65410448.8813493,280099.864496696
7,5,66753511,67970446.9542019,280099.864496696
8,5,67962415,66722874.5447752,280099.864496696
9,5,63342766,64619455.9949516,280099.864496696
10,5,75340640,68814750.4720429,280099.864496696
11,5,60429794,65482122.1247004,280099.864496696
12,5,58506044,66068096.6889261,280099.864496696
13,5,67436999,66525146.28771,280099.864496696
14,5,73269265,69840909.2517472,280099.864496696
15,5,68134353,69741266.3306941,280099.864496696
16,5,65250361,68192064.2131733,280099.864496696
17,5,69836857,69989707.4115158,280099.864496696
18,5,65318592,70027323.3006309,280099.864496696
19,5,77467358,72321666.3294688,280099.864496696
20,5,67548726,68062365.1962647,280099.864496696
21,5,68116856,67691986.4350937,280099.864496696
22,5,70224119,72492647.9505312,280099.864496696
23,5,71135941,68931217.8223566,280099.864496696
24,5,74963014,71337052.9623985,280099.864496696
25,5,59652190,70771689.0373825,280099.864496696
26,5,72625327,69239736.3762354,280099.864496696
27,5,72734687,74372369.9366805,280099.864496696
28,5,77505292,73346302.8372342,280099.864496696
29,5,80112317,76017186.3730397,280099.864496696
30,5,75683576,73323983.9851484,280099.864496696
31,5,70921938,74632817.1839202,280099.864496696
32,5,74188365,74911469.693969,280099.864496696
33,5,74290367,73678933.1875298,280099.864496696
34,5,78573543,72473196.9819615,280099.864496696
35,5,69981962,75549431.3929301,280099.864496696
36,5,82994881,79898449.6515422,280099.864496696
37,5,75443062,73802249.4679034,280099.864496696
38,5,75332073,76397089.511125,280099.864496696
39,5,80862857,70983201.4776274,280099.864496696
40,5,79875129,74570534.7612612,280099.864496696
1,6,55373130,51941419.7672388,280099.864496696
2,6,54677147,53578853.6475935,280099.864496696
3,6,52213646,52580639.4488026,280099.864496696
4,6,48694451,52151705.7390826,280099.864496696
5,6,58120918,52629098.1245602,280099.864496696
6,6,55707856,54089994.8147153,280099.864496696
7,6,52084900,56206939.1998158,280099.864496696
8,6,59935681,55175281.6235274,280099.864496696
9,6,49993358,53435897.4670371,280099.864496696
10,6,55576494,56905120.8157975,280099.864496696
11,6,57230728,54149263.7148301,280099.864496696
12,6,56750056,54633824.8466153,280099.864496696
13,6,62467010,55011773.7959205,280099.864496696
14,6,55789852,57753684.3713536,280099.864496696
15,6,63705565,57671286.4490757,280099.864496696
16,6,49280872,56390201.6080949,280099.864496696
17,6,59163676,57876730.3346204,280099.864496696
18,6,59150204,57907836.1179009,280099.864496696
19,6,62114325,59805101.8400509,280099.864496696
20,6,56828935,56282949.3376697,280099.864496696
21,6,48577861,55976671.2794414,280099.864496696
22,6,60991001,59946492.0178411,280099.864496696
23,6,58095105,57001431.3973985,280099.864496696
24,6,55286696,58990893.516608,280099.864496696
25,6,59706708,58523375.9823984,280099.864496696
26,6,55754692,57256555.2692713,280099.864496696
27,6,60129411,61500894.3224079,280099.864496696
28,6,56392204,60652406.5801931,280099.864496696
29,6,67907454,62861045.7054876,280099.864496696
30,6,61889420,60633950.4066881,280099.864496696
31,6,55953710,61716266.4914364,280099.864496696
32,6,58232952,61946693.1752678,280099.864496696
33,6,63397972,60927469.2686535,280099.864496696
34,6,58827222,59930407.3890537,280099.864496696
35,6,60515188,62474244.1335464,280099.864496696
36,6,56442595,66070586.5999334,280099.864496696
37,6,68069438,61029443.449844,280099.864496696
38,6,61849638,63175199.7759849,280099.864496696
39,6,55796314,58698282.3924867,280099.864496696
40,6,65419706,61664763.1616736,280099.864496696
1,7,40421692,42598235.9244768,280099.864496696
2,7,45084822,43941129.4198539,280099.864496696
3,7,44853877,43122473.2465378,280099.864496696
4,7,40918554,42770695.8125651,280099.864496696
5,7,43857425,43162215.2118471,280099.864496696
6,7,50747488,44360326.8951124,280099.864496696
7,7,45786995,46096476.9033258,280099.864496696
8,7,50244780,45250393.1223097,280099.864496696
9,7,43190785,43823888.0904199,280099.864496696
10,7,49290451,46669070.1310234,280099.864496696
11,7,42618945,44408934.5496853,280099.864496696
12,7,43041582,44806333.1865365,280099.864496696
13,7,40875861,45116296.9607664,280099.864496696
14,7,48476736,47364994.7071801,280099.864496696
15,7,51114441,47297418.461698,280099.864496696
16,7,51451929,46246774.2063056,280099.864496696
17,7,46301822,47465907.2543589,280099.864496696
18,7,50147346,47491417.7525458,280099.864496696
19,7,55736025,49047404.731834,280099.864496696
20,7,47755146,46158814.3942812,280099.864496696
21,7,47153032,45907629.4047033,280099.864496696
22,7,46093974,49163361.7499114,280099.864496696
23,7,44276964,46748056.4370476,280099.864496696
24,7,41992498,48379655.5942648,280099.864496696
25,7,45291413,47996234.7653708,280099.864496696
26,7,51836267,46957288.8171539,280099.864496696
27,7,53967671,50438159.3274172,280099.864496696
28,7,46021609,49742296.9273545,280099.864496696
29,7,50117297,51553647.6942942,280099.864496696
30,7,41458668,49727160.6365724,280099.864496696
31,7,46913350,50614790.5113346,280099.864496696
32,7,43951350,50803768.2151619,280099.864496696
33,7,49693732,49967881.5445937,280099.864496696
34,7,53664776,49150170.4121521,280099.864496696
35,7,53834364,51236423.7005846,280099.864496696
36,7,49011778,54185858.7667587,280099.864496696
37,7,54074751,50051512.6861379,280099.864496696
38,7,56142520,51811291.9649292,280099.864496696
39,7,58219353,48139679.1408813,280099.864496696
40,7,50861644,50572551.5621114,280099.864496696
1,8,32856970,35452766.0623885,280099.864496696
2,8,34037382,36570401.2861268,280099.864496696
3,8,38257033,35889067.3020256,280099.864496696
4,8,38370180,35596297.3597498,280099.864496696
5,8,34036290,35922142.9111065,280099.864496696
6,8,37172236,36919282.1658569,280099.864496696
7,8,40538118,38364208.6693753,280099.864496696
8,8,43335350,37660047.8113829,280099.864496696
9,8,28136100,36472826.1322487,280099.864496696
10,8,38093071,38840754.5476239,280099.864496696
11,8,31804213,36959736.3247914,280099.864496696
12,8,42880436,37290474.9246427,280099.864496696
13,8,36381890,37548445.0714598,280099.864496696
14,8,40195184,39419944.0530131,280099.864496696
15,8,42807109,39363703.1132075,280099.864496696
16,8,39881035,38489294.9553849,280099.864496696
17,8,36678875,39503929.4305821,280099.864496696
18,8,44246365,39525160.7727897,280099.864496696
19,8,38336882,40820144.970507,280099.864496696
20,8,42755885,38416089.6084751,280099.864496696
21,8,40753860,38207038.6353391,280099.864496696
22,8,39173967,40916651.2446747,280099.864496696
23,8,41682984,38906491.6132285,280099.864496696
24,8,37918118,40264404.7280102,280099.864496696
25,8,41302419,39945299.2849039,280099.864496696
26,8,34408384,39080627.1487408,280099.864496696
27,8,42887513,41977613.0265743,280099.864496696
28,8,40934711,41398475.2678001,280099.864496696
29,8,40476852,42905988.2810407,280099.864496696
30,8,38136185,41385877.9532752,280099.864496696
31,8,37274724,42124615.9225123,280099.864496696
32,8,44044953,42281894.3210045,280099.864496696
33,8,46210641,41586220.100155,280099.864496696
34,8,52774861,40905672.6348454,280099.864496696
35,8,35983665,42641975.7510781,280099.864496696
36,8,44354928,45096669.6872934,280099.864496696
37,8,48141783,41655822.8720152,280099.864496696
38,8,42184308,43120415.0490959,280099.864496696
39,8,35694420,40064682.1602173,280099.864496696
40,8,42760959,42089462.1760476,280099.864496696
1,9,28306490,30338682.7660493,280099.864496696
2,9,31365306,31295098.4217837,280099.864496696
3,9,33355195,30712047.2836863,280099.864496696
4,9,33251003,30461509.5855414,280099.864496696
5,9,30406308,30740351.7158266,280099.864496696
6,9,29264219,31593653.0201652,280099.864496696
7,9,29854640,32830147.9873945,280099.864496696
8,9,31402350,32227562.7659958,280099.864496696
9,9,32627933,31211598.5438292,280099.864496696
10,9,34861453,33237951.8297861,280099.864496696
11,9,36348080,31628271.6418073,280099.864496696
12,9,29297849,31911300.9953342,280099.864496696
13,9,31495391,32132058.7899058,280099.864496696
14,9,33897163,33733592.8930111,280099.864496696
15,9,32990746,33685464.7433422,280099.864496696
16,9,35527095,32937190.4997601,280099.864496696
17,9,33597699,33805463.3282422,280099.864496696
18,9,31804821,33823632.0362861,280099.864496696
19,9,33756307,34931813.9674915,280099.864496696
20,9,32153439,32874545.0691394,280099.864496696
21,9,36139156,32695649.8273761,280099.864496696
22,9,33543333,35014399.1522908,280099.864496696
23,9,36017595,33294206.2832705,280099.864496696
24,9,37500585,34456239.5965731,280099.864496696
25,9,27860032,34183165.3097802,280099.864496696
26,9,36533458,33443222.6607488,280099.864496696
27,9,33576723,35922316.5450073,280099.864496696
28,9,36316783,35426719.7639164,280099.864496696
29,9,36238944,36716773.0983703,280099.864496696
30,9,33330523,35415939.6197549,280099.864496696
31,9,33407171,36048114.1828477,280099.864496696
32,9,38883599,36182705.0756827,280099.864496696
33,9,36581297,35587382.2888025,280099.864496696
34,9,37709957,35005004.2136776,280099.864496696
35,9,38639526,36490844.538136,280099.864496696
36,9,35036467,38591447.3652194,280099.864496696
37,9,35056049,35646944.8180389,280099.864496696
38,9,35984459,36900268.6733312,280099.864496696
39,9,34802891,34285327.1319483,280099.864496696
40,9,41148773,36018031.3859185,280099.864496696
1,10,24716572,25016823.7362549,280099.864496696
2,10,23370795,25805469.7715033,280099.864496696
3,10,24124466,25324694.5294309,280099.864496696
4,10,22965639,25118104.8932852,280099.864496696
5,10,24338835,25348033.9405473,280099.864496696
6,10,25527987,26051653.4249254,280099.864496696
7,10,33846260,27071248.6685448,280099.864496696
8,10,23953325,26574365.9137446,280099.864496696
9,10,26018376,25736617.021867,280099.864496696
10,10,26747247,27407517.6134673,280099.864496696
11,10,24365190,26080199.4222019,280099.864496696
12,10,23407531,26313581.1910798,280099.864496696
13,10,29871306,26495614.7644485,280099.864496696
14,10,27171182,27816215.8160479,280099.864496696
15,10,28659300,27776530.0641548,280099.864496696
16,10,26527241,27159514.3221589,280099.864496696
17,10,33096585,27875479.10127,280099.864496696
18,10,28619865,27890460.7459958,280099.864496696
19,10,28581101,28804250.9805438,280099.864496696
20,10,24831581,27107857.8376699,280099.864496696
21,10,27844734,26960343.498799,280099.864496696
22,10,29467657,28872349.4878944,280099.864496696
23,10,23358444,27453904.193862,280099.864496696
24,10,31722502,28412099.4721053,280099.864496696
25,10,29357265,28186926.5022608,280099.864496696
26,10,25484930,27576780.8684341,280099.864496696
27,10,31428244,29621004.5813214,280099.864496696
28,10,28926050,29212342.8931257,280099.864496696
29,10,32845755,30276101.5647618,280099.864496696
30,10,29386021,29203453.7475943,280099.864496696
31,10,27712290,29724735.430698,280099.864496696
32,10,26986750,29835717.0665364,280099.864496696
33,10,29234679,29344822.8065449,280099.864496696
34,10,28462723,28864602.562126,280099.864496696
35,10,33483089,30089804.2554175,280099.864496696
36,10,34753146,31821929.9073535,280099.864496696
37,10,34731063,29393937.1766935,280099.864496696
38,10,32176525,30427409.2695353,280099.864496696
39,10,30841483,28271167.6117862,280099.864496696
40,10,32235483,29699929.6065931,280099.864496696
1,11,23958317,21199553.3269091,280099.864496696
2,11,19551969,21867861.3366135,280099.864496696
3,11,21490106,21460446.6907726,280099.864496696
4,11,19313480,21285380.1813536,280099.864496696
5,11,20491560,21480224.7847384,280099.864496696
6,11,23363004,22076480.2861635,280099.864496696
7,11,23866290,22940497.3958835,280099.864496696
8,11,21451775,22519433.0525974,280099.864496696
9,11,23798205,21809514.6994462,280099.864496696
10,11,21282056,23225455.6905585,280099.864496696
11,11,23839852,22100670.5030317,280099.864496696
12,11,23355155,22298440.9836897,280099.864496696
13,11,24804826,22452698.3940869,280099.864496696
14,11,20517097,23571791.3977435,280099.864496696
15,11,22238816,23538161.2206097,280099.864496696
16,11,20756472,23015294.7582686,280099.864496696
17,11,24190937,23622011.8089611,280099.864496696
18,11,23615701,23634707.4324998,280099.864496696
19,11,18634428,24409064.1218679,280099.864496696
20,11,21496970,22971520.4402677,280099.864496696
21,11,22666706,22846515.0388488,280099.864496696
22,11,26283493,24466771.6051711,280099.864496696
23,11,23902011,23264764.2292882,280099.864496696
24,11,20779193,24076750.2796704,280099.864496696
25,11,25183613,23885936.0327331,280099.864496696
26,11,20624843,23368891.3815873,280099.864496696
27,11,29774967,25101190.8161747,280099.864496696
28,11,28369049,24754886.0517127,280099.864496696
29,11,26535377,25656327.7744535,280099.864496696
30,11,27512327,24747353.2842954,280099.864496696
31,11,25168359,25189093.5689856,280099.864496696
32,11,21733104,25283140.7242948,280099.864496696
33,11,22775901,24867151.1025794,280099.864496696
34,11,26657711,24460206.7683366,280099.864496696
35,11,24275589,25498457.2235897,280099.864496696
36,11,23798203,26966281.0574327,280099.864496696
37,11,26883242,24908771.2027192,280099.864496696
38,11,25322520,25784547.7191569,280099.864496696
39,11,25871351,23957322.9486954,280099.864496696
40,11,29687624,25168072.8192504,280099.864496696
1,12,17029492,17994980.5768545,280099.864496696
2,12,21646413,18562265.6261448,280099.864496696
3,12,15854167,18216436.7058096,280099.864496696
4,12,19910544,18067833.6485624,280099.864496696
5,12,17215341,18233225.0980589,280099.864496696
6,12,18026705,18739349.2602773,280099.864496696
7,12,16977071,19472759.5764157,280099.864496696
8,12,22268250,19115344.2779801,280099.864496696
9,12,17764477,18512738.7995008,280099.864496696
10,12,22238377,19714642.9264474,280099.864496696
11,12,17842969,18759882.8288851,280099.864496696
12,12,21775223,18927757.8733843,280099.864496696
13,12,15774802,19058697.3823978,280099.864496696
14,12,19069765,20008625.7395644,280099.864496696
15,12,18476191,19980079.1765784,280099.864496696
16,12,18469000,19536250.3991969,280099.864496696
17,12,20612513,20051254.7190757,280099.864496696
18,12,23323253,20062031.2432537,280099.864496696
19,12,15800975,20719334.4123279,280099.864496696
20,12,19475372,19499093.1067746,280099.864496696
21,12,23013793,19392983.8064583,280099.864496696
22,12,23026460,20768318.7010611,280099.864496696
23,12,22061316,19748009.4969614,280099.864496696
24,12,25984533,20437253.8871608,280099.864496696
25,12,17037691,20275283.5562545,280099.864496696
26,12,16316363,19836396.5518323,280099.864496696
27,12,21023268,21306837.6596234,280099.864496696
28,12,19282364,21012881.1118571,280099.864496696
29,12,20491919,21778058.8513001,280099.864496696
30,12,18025652,21006487.014714,280099.864496696
31,12,22320938,21381452.8321741,280099.864496696
32,12,17790419,21461283.6053512,280099.864496696
33,12,21301044,21108175.9220191,280099.864496696
34,12,22700600,20762746.21991,280099.864496696
35,12,18205751,21644052.3723596,280099.864496696
36,12,24126892,22889996.613398,280099.864496696
37,12,19299802,21143504.6330572,280099.864496696
38,12,24222761,21886896.7772188,280099.864496696
39,12,13862160,20335879.4634594,280099.864496696
40,12,22847502,21363609.6268309,280099.864496696
1,13,17216005,14727445.1217226,280099.864496696
2,13,13892043,15191722.3348106,280099.864496696
3,13,18537102,14908689.1620885,280099.864496696
4,13,17130300,14787069.5048079,280099.864496696
5,13,14199013,14922429.1116526,280099.864496696
6,13,13557891,15336651.0549337,280099.864496696
7,13,16130835,15936888.4453827,280099.864496696
8,13,16837286,15644372.7535267,280099.864496696
9,13,13898977,15151188.6082897,280099.864496696
10,13,17001764,16134850.5242101,280099.864496696
11,13,14123458,15353456.1303008,280099.864496696
12,13,18473326,15490848.3600178,280099.864496696
13,13,15077829,15598011.8229083,280099.864496696
14,13,16153833,16375451.8256906,280099.864496696
15,13,14922903,16352088.758529,280099.864496696
16,13,15296158,15988850.580282,280099.864496696
17,13,15937954,16410340.2187993,280099.864496696
18,13,19650217,16419159.9375957,280099.864496696
19,13,15940109,16957109.7458509,280099.864496696
20,13,16207955,15958440.3232281,280099.864496696
21,13,11833568,15871598.3902436,280099.864496696
22,13,20199771,16997199.4487025,280099.864496696
23,13,17511282,16162158.3800894,280099.864496696
24,13,12030287,16726249.5103223,280099.864496696
25,13,19235938,16593689.8140458,280099.864496696
26,13,14386294,16234496.0797342,280099.864496696
27,13,16941272,17437933.9288182,280099.864496696
28,13,14542374,17197354.1234158,280099.864496696
29,13,17788014,17823590.5962968,280099.864496696
30,13,16779951,17192121.0688773,280099.864496696
31,13,14778672,17499000.4498014,280099.864496696
32,13,18390088,17564335.5206545,280099.864496696
33,13,16498450,17275345.2655041,280099.864496696
34,13,17714411,16992638.8208099,280099.864496696
35,13,18987126,17713917.0650516,280099.864496696
36,13,18620156,18733622.2743043,280099.864496696
37,13,17997402,17304258.9756808,280099.864496696
38,13,20007894,17912665.6900033,280099.864496696
39,13,20060957,16643282.6932462,280099.864496696
40,13,20205218,17484397.2205083,280099.864496696
1,14,9420709,12809875.3989871,280099.864496696
2,14,13035154,13213701.9419545,280099.864496696
3,14,11742565,12967520.7716032,280099.864496696
4,14,11794804,12861736.4591881,280099.864496696
5,14,13033287,12979471.7271457,280099.864496696
6,14,14890424,13339760.3880167,280099.864496696
7,14,13464055,13861844.5728782,280099.864496696
8,14,14352229,13607415.5436776,280099.864496696
9,14,16312415,13178445.8617656,280099.864496696
10,14,16188008,14034031.2313613,280099.864496696
11,14,13826397,13354377.3782513,280099.864496696
12,14,15058816,13473880.6138035,280099.864496696
13,14,13187618,13567090.9836677,280099.864496696
14,14,14032270,14243305.3225106,280099.864496696
15,14,14958790,14222984.2161133,280099.864496696
16,14,15821960,13907041.0389334,280099.864496696
17,14,12554791,14273651.1133045,280099.864496696
18,14,13176847,14281322.470957,280099.864496696
19,14,18094538,14749229.1552259,280099.864496696
20,14,15067509,13880590.3137403,280099.864496696
21,14,13248318,13805055.5328096,280099.864496696
22,14,10856990,14784099.0253267,280099.864496696
23,14,13962133,14057783.4998869,280099.864496696
24,14,14214065,14548427.8059586,280099.864496696
25,14,12601026,14433127.8894969,280099.864496696
26,14,15496400,14120702.5541723,280099.864496696
27,14,13331803,15167448.1892623,280099.864496696
28,14,16252105,14958192.7953196,280099.864496696
29,14,12002492,15502890.8825712,280099.864496696
30,14,14503241,14953641.1045109,280099.864496696
31,14,14945509,15220563.6154873,280099.864496696
32,14,16899421,15277391.8100516,280099.864496696
33,14,12042416,15026029.1922043,280099.864496696
34,14,16151750,14780132.2086411,280099.864496696
35,14,13904228,15407497.2648591,280099.864496696
36,14,14435501,16294432.953043,280099.864496696
37,14,17688128,15051178.2266515,280099.864496696
38,14,15491621,15580368.0581507,280099.864496696
39,14,12417905,14476263.5860134,280099.864496696
40,14,12255400,15207861.7825406,280099.864496696
1,15,13367554,10081304.0197705,280099.864496696
2,15,8734104,10399113.3679574,280099.864496696
3,15,13199853,10205370.0921679,280099.864496696
4,15,9891207,10122118.3991762,280099.864496696
5,15,14978398,10214775.4308147,280099.864496696
6,15,12566687,10498320.696634,280099.864496696
7,15,9295810,10909198.1819777,280099.864496696
8,15,9741883,10708963.8850048,280099.864496696
9,15,10933195,10371367.0197799,280099.864496696
10,15,11595872,11044708.1692531,280099.864496696
11,15,7852154,10509824.1904478,280099.864496696
12,15,12441379,10603872.6032094,280099.864496696
13,15,8166380,10677228.6700819,280099.864496696
14,15,9761904,11209405.7693956,280099.864496696
15,15,6896338,11193413.1664055,280099.864496696
16,15,10186631,10944767.561127,280099.864496696
17,15,12936032,11233287.745854,280099.864496696
18,15,8749683,11239325.0636522,280099.864496696
19,15,11215944,11607565.1432841,280099.864496696
20,15,12081321,10923950.9806444,280099.864496696
21,15,13236520,10864505.5085448,280099.864496696
22,15,13671391,11635007.5461699,280099.864496696
23,15,10324448,11063401.0786459,280099.864496696
24,15,11021027,11449535.5460794,280099.864496696
25,15,9389174,11358795.1231557,280099.864496696
26,15,9947154,11112918.0407654,280099.864496696
27,15,10231093,11936701.3056319,280099.864496696
28,15,11145560,11772018.4200918,280099.864496696
29,15,11944196,12200692.9267155,280099.864496696
30,15,10517068,11768436.263559,280099.864496696
31,15,11606381,11978502.8644476,280099.864496696
32,15,13331028,12023226.352261,280099.864496696
33,15,10357015,11825405.3047648,280099.864496696
34,15,14689864,11631885.6824708,280099.864496696
35,15,11811168,12125618.6553625,280099.864496696
36,15,13870915,12823632.3393421,280099.864496696
37,15,12282293,11845197.4615321,280099.864496696
38,15,13106015,12261667.0531049,280099.864496696
39,15,14005776,11392742.6876044,280099.864496696
40,15,13249417,11968506.589265,280099.864496696
1,16,6736069,8845582.37898121,280099.864496696
2,16,10212309,9124436.06345341,280099.864496696
3,16,8123144,8954440.98116953,280099.864496696
4,16,9340298,8881393.91234751,280099.864496696
5,16,10619973,8962693.45502009,280099.864496696
6,16,9877181,9211482.99673566,280099.864496696
7,16,10093560,9571996.93790327,280099.864496696
8,16,7173938,9396306.47509241,280099.864496696
9,16,10683915,9100090.73986844,280099.864496696
10,16,9114572,9690896.71051887,280099.864496696
11,16,11653855,9221576.44317641,280099.864496696
