AQ,DQ,Loss,ccODP,Dispersion
14,2,2070242,2043943.51229177,56991.1585283778
15,2,1846865,2053065.04266537,56991.1585283778
16,2,2014982,2404932.7653225,56991.1585283778
17,2,2137907,2253493.75566239,56991.1585283778
18,2,2147380,2118763.2964949,56991.1585283778
19,2,2617233,2257442.9170268,56991.1585283778
20,2,2348599,2360646.03406996,56991.1585283778
21,2,2673024,2176267.26139418,56991.1585283778
22,2,2569857,2461840.94352056,56991.1585283778
23,2,2561696,2421819.29275663,56991.1585283778
24,2,3308948,2313433.97481395,56991.1585283778
25,2,3381032,2529665.80891468,56991.1585283778
26,2,3419226,2612180.91025045,56991.1585283778
27,2,3105520,2656071.21482071,56991.1585283778
28,2,3290549,2808296.95249838,56991.1585283778
29,2,3722158,2993483.62358161,56991.1585283778
30,2,3429842,3029868.59974578,56991.1585283778
31,2,4550883,3269938.75375882,56991.1585283778
32,2,3813236,3452082.77730464,56991.1585283778
33,2,4327661,3510141.98569475,56991.1585283778
34,2,3766735,3540643.41597664,56991.1585283778
35,2,4255021,3963476.88858281,56991.1585283778
36,2,4746820,4196590.49621704,56991.1585283778
37,2,5957425,4908190.25781464,56991.1585283778
38,2,5067465,4920559.08802196,56991.1585283778
39,2,5029486,5189411.54768945,56991.1585283778
40,2,5242707,5743817.79929959,56991.1585283778
1,3,868329,1745133.51298109,56991.1585283778
2,3,971908,1696214.16112369,56991.1585283778
3,3,1359267,1778860.11058605,56991.1585283778
4,3,1421570,1796860.54817123,56991.1585283778
5,3,1506944,2055723.54897058,56991.1585283778
6,3,1656673,1880903.2869763,56991.1585283778
7,3,1534061,1980267.50994978,56991.1585283778
8,3,1689761,2032979.20891596,56991.1585283778
9,3,1600138,2004044.83684003,56991.1585283778
10,3,1426728,2012259.1503874,56991.1585283778
11,3,1709987,1983616.73441358,56991.1585283778
12,3,1458007,1938096.3016974,56991.1585283778
13,3,1968176,2008521.71351138,56991.1585283778
14,3,1881728,2049116.72621565,56991.1585283778
15,3,1849513,2058261.34315092,56991.1585283778
16,3,2123274,2411019.64179083,56991.1585283778
17,3,2426538,2259197.34052374,56991.1585283778
18,3,1966066,2124125.87903249,56991.1585283778
19,3,2521526,2263156.49720184,56991.1585283778
20,3,2306846,2366620.82097545,56991.1585283778
21,3,2182541,2181775.38626702,56991.1585283778
22,3,2839583,2468071.85439007,56991.1585283778
23,3,2571379,2427948.90896719,56991.1585283778
24,3,2730435,2319289.2681616,56991.1585283778
25,3,3392832,2536068.38428271,56991.1585283778
26,3,2947138,2618792.33105309,56991.1585283778
27,3,3208545,2662793.72183164,56991.1585283778
28,3,3376466,2815404.74232217,56991.1585283778
29,3,3495780,3001060.12022611,56991.1585283778
30,3,3622826,3037537.18663846,56991.1585283778
31,3,4030132,3278214.95737671,56991.1585283778
32,3,3667531,3460819.9868129,56991.1585283778
33,3,3752420,3519026.1428576,56991.1585283778
34,3,4692052,3549604.77215351,56991.1585283778
35,3,4804674,3973508.43480886,56991.1585283778
36,3,4153210,4207212.0521736,56991.1585283778
37,3,4197996,4920612.87029394,56991.1585283778
38,3,4443153,4933013.00596752,56991.1585283778
39,3,4484221,5202545.93027577,56991.1585283778
40,3,4885609,5758355.38218135,56991.1585283778
1,4,1292668,1587347.90589922,56991.1585283778
2,4,892593,1542851.57931379,56991.1585283778
3,4,1079040,1618025.12554065,56991.1585283778
4,4,1459682,1634398.06015772,56991.1585283778
5,4,1258716,1869856.05759869,56991.1585283778
6,4,1261490,1710842.10553072,56991.1585283778
7,4,1528664,1801222.34869551,56991.1585283778
8,4,1461469,1849168.13871557,56991.1585283778
9,4,1650847,1822849.85728805,56991.1585283778
10,4,1783666,1830321.47668612,56991.1585283778
11,4,1813609,1804268.75425672,56991.1585283778
12,4,1776316,1762864.03478387,56991.1585283778
13,4,1633094,1826921.95879568,56991.1585283778
14,4,1925560,1863846.58830211,56991.1585283778
15,4,2147098,1872164.39804817,56991.1585283778
16,4,2293614,2193028.18438284,56991.1585283778
17,4,2241057,2054932.84085039,56991.1585283778
18,4,2037245,1932073.81605369,56991.1585283778
19,4,2168334,2058534.03182825,56991.1585283778
20,4,2410908,2152643.66668179,56991.1585283778
21,4,1964383,1984510.96421695,56991.1585283778
22,4,2792401,2244922.04208638,56991.1585283778
23,4,2353495,2208426.79807108,56991.1585283778
24,4,2410468,2109591.57887122,56991.1585283778
25,4,2588770,2306770.69064572,56991.1585283778
26,4,2801067,2382015.18208259,56991.1585283778
27,4,2713539,2422038.20323795,56991.1585283778
28,4,3145596,2560850.95423427,56991.1585283778
29,4,2872027,2729720.3691774,56991.1585283778
30,4,3273592,2762899.37499688,56991.1585283778
31,4,3332855,2981816.35328885,56991.1585283778
32,4,3708391,3147911.21590315,56991.1585283778
33,4,3295107,3200854.68367838,56991.1585283778
34,4,2944522,3228668.55741186,56991.1585283778
35,4,3451082,3614245.12574534,56991.1585283778
36,4,3375604,3826818.51618542,56991.1585283778
37,4,3837370,4475717.4607571,56991.1585283778
38,4,4211616,4486996.44270772,56991.1585283778
39,4,3776265,4732159.64643345,56991.1585283778
40,4,4425899,5237715.79041822,56991.1585283778
1,5,1460768,1494421.05805776,56991.1585283778
2,5,1110095,1452529.64458227,56991.1585283778
3,5,1278916,1523302.36559245,56991.1585283778
4,5,1384506,1538716.79250102,56991.1585283778
5,5,1511629,1760390.55938992,56991.1585283778
6,5,1559146,1610685.6348348,56991.1585283778
7,5,1437372,1695774.81920068,56991.1585283778
8,5,1608250,1740913.75691239,56991.1585283778
9,5,1843713,1716136.20573346,56991.1585283778
10,5,1803808,1723170.4200508,56991.1585283778
11,5,2017641,1698642.88146046,56991.1585283778
12,5,1937685,1659662.0855976,56991.1585283778
13,5,1802496,1719969.91743645,56991.1585283778
14,5,1723836,1754732.89768187,56991.1585283778
15,5,2011469,1762563.76449766,56991.1585283778
16,5,2358727,2064643.47700721,56991.1585283778
17,5,1656800,1934632.53950092,56991.1585283778
18,5,1911202,1818965.95302276,56991.1585283778
19,5,2210264,1938022.9088153,56991.1585283778
20,5,2130327,2026623.15805403,56991.1585283778
21,5,2083367,1868333.31486476,56991.1585283778
22,5,2157220,2113499.35381142,56991.1585283778
23,5,2187135,2079140.62188332,56991.1585283778
24,5,1930644,1986091.43442977,56991.1585283778
25,5,2348884,2171727.24605608,56991.1585283778
26,5,2590924,2242566.75898718,56991.1585283778
27,5,2061495,2280246.74419987,56991.1585283778
28,5,2258381,2410933.09055461,56991.1585283778
29,5,2588029,2569916.51744863,56991.1585283778
30,5,2581407,2601153.15107998,56991.1585283778
31,5,3021122,2807254.24656765,56991.1585283778
32,5,3228511,2963625.54954638,56991.1585283778
33,5,3153874,3013469.58993341,56991.1585283778
34,5,2649420,3039655.17814567,56991.1585283778
35,5,3022274,3402659.24365,56991.1585283778
36,5,3166224,3602788.11891155,56991.1585283778
37,5,3439636,4213699.08790296,56991.1585283778
38,5,3824665,4224317.77337059,56991.1585283778
39,5,2908795,4455128.58236025,56991.1585283778
40,5,3188071,4931088.3545019,56991.1585283778
1,6,1142903,1389585.59768154,56991.1585283778
2,6,1339513,1350632.91796775,56991.1585283778
3,6,1338422,1416440.84625825,56991.1585283778
4,6,1434570,1430773.932314,56991.1585283778
5,6,1472677,1636897.01401961,56991.1585283778
6,6,1701626,1497694.07255802,56991.1585283778
7,6,1781962,1576814.14683411,56991.1585283778
8,6,1777127,1618786.53299706,56991.1585283778
9,6,1890793,1595747.15726128,56991.1585283778
10,6,1558690,1602287.9128627,56991.1585283778
11,6,1843562,1579481.01102742,56991.1585283778
12,6,1619869,1543234.76554985,56991.1585283778
13,6,1919183,1599311.92941127,56991.1585283778
14,6,1853991,1631636.24418258,56991.1585283778
15,6,1653071,1638917.7661378,56991.1585283778
16,6,1926882,1919806.21828568,56991.1585283778
17,6,2067497,1798915.7066553,56991.1585283778
18,6,1542697,1691363.2723287,56991.1585283778
19,6,1932060,1802068.23742612,56991.1585283778
20,6,2035481,1884453.07109083,56991.1585283778
21,6,2028044,1737267.45351063,56991.1585283778
22,6,2585788,1965234.79572922,56991.1585283778
23,6,2118113,1933286.37076261,56991.1585283778
24,6,1928499,1846764.69732642,56991.1585283778
25,6,1951773,2019377.93029646,56991.1585283778
26,6,2141473,2085247.96497314,56991.1585283778
27,6,2235311,2120284.65325459,56991.1585283778
28,6,2181532,2241803.19297872,56991.1585283778
29,6,2564135,2389633.73852063,56991.1585283778
30,6,2120704,2418679.08419488,56991.1585283778
31,6,2034963,2610321.9363963,56991.1585283778
32,6,2318830,2755723.60170229,56991.1585283778
33,6,2316914,2802071.02184779,56991.1585283778
34,6,2362792,2826419.65910125,56991.1585283778
35,6,2399476,3163958.54655525,56991.1585283778
36,6,2546663,3350048.13706536,56991.1585283778
37,6,2120508,3918102.95628709,56991.1585283778
38,6,2621252,3927976.72801466,56991.1585283778
39,6,3337748,4142595.87717072,56991.1585283778
40,6,2998394,4585166.49063852,56991.1585283778
1,7,1269624,1325971.8764143,56991.1585283778
2,7,1499809,1288802.40812272,56991.1585283778
3,7,1602151,1351597.72084321,56991.1585283778
4,7,1419162,1365274.65376757,56991.1585283778
5,7,1554664,1561961.64439089,56991.1585283778
6,7,1592702,1429131.26258485,56991.1585283778
7,7,1433421,1504629.30568845,56991.1585283778
8,7,1998436,1544680.24154366,56991.1585283778
9,7,2005138,1522695.58343641,56991.1585283778
10,7,1756074,1528936.91034168,56991.1585283778
11,7,1676586,1507174.08373195,56991.1585283778
12,7,1727508,1472587.15205315,56991.1585283778
13,7,1683446,1526097.16418437,56991.1585283778
14,7,1608316,1556941.70689021,56991.1585283778
15,7,1483626,1563889.88866918,56991.1585283778
16,7,1639820,1831919.5721799,56991.1585283778
17,7,1698317,1716563.29703235,56991.1585283778
18,7,1780498,1613934.4964785,56991.1585283778
19,7,1837462,1719571.50836428,56991.1585283778
20,7,2030100,1798184.85371324,56991.1585283778
21,7,1626913,1657737.23404186,56991.1585283778
22,7,2246596,1875268.47862808,56991.1585283778
23,7,1350172,1844782.61789943,56991.1585283778
24,7,1631482,1762221.81281617,56991.1585283778
25,7,2277769,1926932.99922822,56991.1585283778
26,7,2052893,1989787.5751719,56991.1585283778
27,7,2310242,2023220.32187092,56991.1585283778
28,7,1604926,2139175.87466736,56991.1585283778
29,7,1732543,2280238.89819797,56991.1585283778
30,7,2384766,2307954.57945507,56991.1585283778
31,7,1759714,2490824.22977303,56991.1585283778
32,7,2208691,2629569.56457013,56991.1585283778
33,7,2123557,2673795.25009812,56991.1585283778
34,7,2421960,2697029.23315103,56991.1585283778
35,7,2658669,3019115.95649281,56991.1585283778
36,7,2465019,3196686.56741563,56991.1585283778
37,7,2259866,3738736.45322788,56991.1585283778
38,7,2646257,3748158.21439663,56991.1585283778
39,7,2314469,3952952.33171888,56991.1585283778
40,7,2573727,4375262.54259386,56991.1585283778
1,8,1228169,1239571.68355728,56991.1585283778
2,8,1305251,1204824.17404621,56991.1585283778
3,8,1913946,1263527.75056469,56991.1585283778
4,8,1334203,1276313.49592815,56991.1585283778
5,8,1515761,1460184.38220975,56991.1585283778
6,8,1563500,1336009.2145975,56991.1585283778
7,8,1790847,1406587.81287689,56991.1585283778
8,8,1374263,1444029.03381767,56991.1585283778
9,8,1740455,1423476.89380084,56991.1585283778
10,8,1702770,1429311.53647858,56991.1585283778
11,8,1578258,1408966.77344141,56991.1585283778
12,8,1445958,1376633.5227196,56991.1585283778
13,8,1410771,1426656.82789259,56991.1585283778
14,8,1774674,1455491.543327,56991.1585283778
15,8,1314599,1461986.98228661,56991.1585283778
16,8,1749213,1712551.87882964,56991.1585283778
17,8,1687913,1604712.20685996,56991.1585283778
18,8,1606991,1508770.68853151,56991.1585283778
19,8,1622723,1607524.40344688,56991.1585283778
20,8,1619076,1681015.31119358,56991.1585283778
21,8,1498101,1549719.24416201,56991.1585283778
22,8,2144247,1753076.17493435,56991.1585283778
23,8,1746289,1724576.76979591,56991.1585283778
24,8,1575055,1647395.61839047,56991.1585283778
25,8,1363900,1801374.24061707,56991.1585283778
26,8,1941449,1860133.21877314,56991.1585283778
27,8,1484845,1891387.49109128,56991.1585283778
28,8,1873501,1999787.39183909,56991.1585283778
29,8,2103816,2131658.76307689,56991.1585283778
30,8,2349335,2157568.49335692,56991.1585283778
31,8,1682110,2328522.37582475,56991.1585283778
32,8,1842144,2458227.07869162,56991.1585283778
33,8,1647011,2499571.02304032,56991.1585283778
34,8,2343569,2521291.08211617,56991.1585283778
35,8,2308943,2822390.66726263,56991.1585283778
36,8,2250221,2988390.79520435,56991.1585283778
37,8,2064581,3495120.76548494,56991.1585283778
38,8,1891531,3503928.60565241,56991.1585283778
39,8,1813847,3695378.35908025,56991.1585283778
40,8,1911642,4090170.87948675,56991.1585283778
1,9,1353681,1159688.69529674,56991.1585283778
2,9,1354861,1127180.45514876,56991.1585283778
3,9,1573946,1182100.93692889,56991.1585283778
4,9,1317535,1194062.71740164,56991.1585283778
5,9,1547756,1366084.22373601,56991.1585283778
6,9,1197516,1249911.4036993,56991.1585283778
7,9,1229412,1315941.63304401,56991.1585283778
8,9,1751725,1350969.99101563,56991.1585283778
9,9,1390737,1331742.31361882,56991.1585283778
10,9,1574238,1337200.94843939,56991.1585283778
11,9,1186274,1318167.28381502,56991.1585283778
12,9,1868594,1287917.71790313,56991.1585283778
13,9,1191985,1334717.31995924,56991.1585283778
14,9,1415955,1361693.81027839,56991.1585283778
15,9,1698681,1367770.6570089,56991.1585283778
16,9,1692007,1602188.14315642,56991.1585283778
17,9,1419835,1501298.0936767,56991.1585283778
18,9,1570180,1411539.43293043,56991.1585283778
19,9,1484728,1503929.06099716,56991.1585283778
20,9,1553769,1572683.91886578,56991.1585283778
21,9,1506787,1449849.0988282,56991.1585283778
22,9,1460629,1640100.89051979,56991.1585283778
23,9,1630883,1613438.10175159,56991.1585283778
24,9,1331586,1541230.81437792,56991.1585283778
25,9,1909143,1685286.43446204,56991.1585283778
26,9,1626423,1740258.74757524,56991.1585283778
27,9,1309236,1769498.86879442,56991.1585283778
28,9,1433315,1870913.04365502,56991.1585283778
29,9,1560879,1994286.09298032,56991.1585283778
30,9,1749470,2018526.09596079,56991.1585283778
31,9,1731363,2178463.02219493,56991.1585283778
32,9,2055320,2299809.03197944,56991.1585283778
33,9,1538386,2338488.60615506,56991.1585283778
34,9,1408383,2358808.93720615,56991.1585283778
35,9,1816209,2640504.45323377,56991.1585283778
36,9,1274367,2795806.8648211,56991.1585283778
37,9,1344289,3269881.11635292,56991.1585283778
38,9,2007198,3278121.3438506,56991.1585283778
39,9,1564153,3457233.30462923,56991.1585283778
40,9,2095238,3826583.80607764,56991.1585283778
1,10,1252508,1116348.74848602,56991.1585283778
2,10,1454515,1085055.40799572,56991.1585283778
3,10,997908,1137923.39864713,56991.1585283778
4,10,1069480,1149438.14283199,56991.1585283778
5,10,1862864,1315030.85239955,56991.1585283778
6,10,1625614,1203199.64909297,56991.1585283778
7,10,1384610,1266762.19323966,56991.1585283778
8,10,1470694,1300481.46957798,56991.1585283778
9,10,1444117,1281972.3699504,56991.1585283778
10,10,1714734,1287227.00438385,56991.1585283778
11,10,1192458,1268904.6668732,56991.1585283778
12,10,1378482,1239785.58932684,56991.1585283778
13,10,1446734,1284836.19419766,56991.1585283778
14,10,1375120,1310804.5177042,56991.1585283778
15,10,1430880,1316654.26019962,56991.1585283778
16,10,1946833,1542311.08374661,56991.1585283778
17,10,1511929,1445191.50249334,56991.1585283778
18,10,1662940,1358787.30712931,56991.1585283778
19,10,1506376,1447724.14516497,56991.1585283778
20,10,1362004,1513909.4928753,56991.1585283778
21,10,1116724,1395665.26218168,56991.1585283778
22,10,1485508,1578806.95392489,56991.1585283778
23,10,1250942,1553140.60829848,56991.1585283778
24,10,1452768,1483631.85545983,56991.1585283778
25,10,1339014,1622303.82134644,56991.1585283778
26,10,1220875,1675221.70628763,56991.1585283778
27,10,1890036,1703369.06416134,56991.1585283778
28,10,1536317,1800993.18315424,56991.1585283778
29,10,1532104,1919755.52840239,56991.1585283778
30,10,1180563,1943089.63271874,56991.1585283778
31,10,1549724,2097049.38774807,56991.1585283778
32,10,1482840,2213860.44808358,56991.1585283778
33,10,1387893,2251094.48718222,56991.1585283778
34,10,1343569,2270655.40575434,56991.1585283778
35,10,1454011,2541823.3821664,56991.1585283778
36,10,1309360,2691321.82387365,56991.1585283778
37,10,1347859,3147678.94758569,56991.1585283778
38,10,1521773,3155611.22086868,56991.1585283778
39,10,1331364,3328029.40004472,56991.1585283778
40,10,1097656,3683576.51516004,56991.1585283778
1,11,1153782,1058448.2789144,56991.1585283778
2,11,1211176,1028777.9967303,56991.1585283778
3,11,1220853,1078903.93971231,56991.1585283778
4,11,1156335,1089821.46094494,56991.1585283778
5,11,1513384,1246825.55010637,56991.1585283778
6,11,1199463,1140794.57651563,56991.1585283778
7,11,1488000,1201060.38999617,56991.1585283778
8,11,1639670,1233030.78460174,56991.1585283778
9,11,1302438,1215481.67669828,56991.1585283778
10,11,1535730,1220463.77461343,56991.1585283778
11,11,1498814,1203091.74223543,56991.1585283778
12,11,1269452,1175482.95281875,56991.1585283778
13,11,1195404,1218196.96602856,56991.1585283778
14,11,1118148,1242818.41820384,56991.1585283778
15,11,1523335,1248364.75834599,56991.1585283778
16,11,1755813,1462317.68016592,56991.1585283778
17,11,1501274,1370235.29662241,56991.1585283778
18,11,1246503,1288312.53547982,56991.1585283778
19,11,1256522,1372636.58141851,56991.1585283778
20,11,1443692,1435389.16430837,56991.1585283778
21,11,1061160,1323277.78098039,56991.1585283778
22,11,1074691,1496920.65798094,56991.1585283778
23,11,1813575,1472585.52132123,56991.1585283778
24,11,1324022,1406681.90481131,56991.1585283778
25,11,1125658,1538161.51978416,56991.1585283778
26,11,1045794,1588334.76924204,56991.1585283778
27,11,1300661,1615022.23813366,56991.1585283778
28,11,1692671,1707582.99109612,56991.1585283778
29,11,1542095,1820185.61648377,56991.1585283778
30,11,1131402,1842309.47570531,56991.1585283778
31,11,993801,1988283.96437105,56991.1585283778
32,11,1439554,2099036.51005891,56991.1585283778
33,11,871834,2134339.3709744,56991.1585283778
34,11,973218,2152885.74425132,56991.1585283778
35,11,1420283,2409989.34052381,56991.1585283778
36,11,1309483,2551733.90604603,56991.1585283778
37,11,1137682,2984421.64168278,56991.1585283778
38,11,982288,2991942.50020987,56991.1585283778
39,11,895902,3155418.04962929,56991.1585283778
40,11,835886,3492524.381837,56991.1585283778
1,12,1376877,968907.745297074,56991.1585283778
2,12,1352874,941747.451510393,56991.1585283778
3,12,983757,987632.938182829,56991.1585283778
4,12,1118269,997626.880345579,56991.1585283778
5,12,1341506,1141349.04519983,56991.1585283778
6,12,1198953,1044287.87215996,56991.1585283778
7,12,1404444,1099455.43643415,56991.1585283778
8,12,1104928,1128721.26223843,56991.1585283778
9,12,1220375,1112656.73938035,56991.1585283778
10,12,1025095,1117217.3715378,56991.1585283778
11,12,1254631,1101314.94431683,56991.1585283778
12,12,999801,1076041.74917164,56991.1585283778
13,12,1156576,1115142.32598409,56991.1585283778
14,12,1178335,1137680.90079056,56991.1585283778
15,12,1300342,1142758.04251665,56991.1585283778
16,12,1626845,1338611.39426747,56991.1585283778
17,12,1246283,1254318.81578434,56991.1585283778
18,12,875697,1179326.39587263,56991.1585283778
19,12,974606,1256516.96139424,56991.1585283778
20,12,1144106,1313960.92423175,56991.1585283778
21,12,1151409,1211333.72004388,56991.1585283778
22,12,1086017,1370287.09716502,56991.1585283778
23,12,1498746,1348010.61671513,56991.1585283778
24,12,1252052,1287682.18522574,56991.1585283778
25,12,1147581,1408039.14534714,56991.1585283778
26,12,1269772,1453967.9365549,56991.1585283778
27,12,1400440,1478397.75124361,56991.1585283778
28,12,1270556,1563128.23098688,56991.1585283778
29,12,1281454,1666205.12010118,56991.1585283778
30,12,1703283,1686457.38842892,56991.1585283778
31,12,849713,1820083.01331924,56991.1585283778
32,12,1435696,1921466.33215121,56991.1585283778
33,12,1547148,1953782.71081002,56991.1585283778
34,12,773882,1970760.1343395,56991.1585283778
35,12,653397,2206113.78433329,56991.1585283778
36,12,2000983,2335867.32083024,56991.1585283778
37,12,1185599,2731951.38719906,56991.1585283778
38,12,1053854,2738836.01087255,56991.1585283778
39,12,1420251,2888482.1760698,56991.1585283778
40,12,908621,3197070.64729841,56991.1585283778
1,13,1407024,900657.368485034,56991.1585283778
2,13,1137417,875410.26023564,56991.1585283778
3,13,1133047,918063.548826474,56991.1585283778
4,13,1045032,927353.51238883,56991.1585283778
5,13,1271517,1060951.81152402,56991.1585283778
6,13,1198494,970727.679127023,56991.1585283778
7,13,979979,1022009.21083744,56991.1585283778
8,13,970882,1049213.53630946,56991.1585283778
9,13,1072821,1034280.60698409,56991.1585283778
10,13,1088949,1038519.98578718,56991.1585283778
11,13,833059,1023737.73399604,56991.1585283778
12,13,1103359,1000244.79615633,56991.1585283778
13,13,978619,1036591.10754571,56991.1585283778
14,13,815462,1057542.05315754,56991.1585283778
15,13,1004452,1062261.55832059,56991.1585283778
16,13,1598998,1244318.8958257,56991.1585283778
17,13,1297497,1165963.93139494,56991.1585283778
18,13,1093964,1096254.01742032,56991.1585283778
19,13,969434,1168007.23845918,56991.1585283778
20,13,1297130,1221404.8180076,56991.1585283778
21,13,1237713,1126006.7286565,56991.1585283778
22,13,1204674,1273763.34536704,56991.1585283778
23,13,1312257,1253056.03204595,56991.1585283778
24,13,857032,1196977.16735134,56991.1585283778
25,13,745787,1308856.11919992,56991.1585283778
26,13,912983,1351549.66193158,56991.1585283778
27,13,1100354,1374258.62748264,56991.1585283778
28,13,1543066,1453020.64717592,56991.1585283778
29,13,1096704,1548836.7454081,56991.1585283778
30,13,1034970,1567662.43318535,56991.1585283778
31,13,924204,1691875.39800067,56991.1585283778
32,13,979699,1786117.2219418,56991.1585283778
33,13,827618,1816157.21770309,56991.1585283778
34,13,846959,1831938.74249112,56991.1585283778
35,13,640023,2050713.956226,56991.1585283778
36,13,861751,2171327.58461344,56991.1585283778
37,13,1095850,2539511.27872275,56991.1585283778
38,13,941202,2545910.94584366,56991.1585283778
39,13,879977,2685015.9555875,56991.1585283778
40,13,854573,2971867.29080555,56991.1585283778
1,14,879774,831703.122058553,56991.1585283778
2,14,1030065,808388.930126396,56991.1585283778
3,14,1088813,847776.686812084,56991.1585283778
4,14,1015227,856355.411606862,56991.1585283778
5,14,1161600,979725.437079866,56991.1585283778
6,14,1000620,896408.856074344,56991.1585283778
7,14,1098909,943764.278369109,56991.1585283778
8,14,1198197,968885.843150875,56991.1585283778
9,14,1034818,955096.177539991,56991.1585283778
10,14,1111128,959010.989886495,56991.1585283778
11,14,835865,945360.46595149,56991.1585283778
12,14,825547,923666.145301588,56991.1585283778
13,14,1032519,957229.786388216,56991.1585283778
14,14,976678,976576.729504604,56991.1585283778
15,14,1004763,980934.909780508,56991.1585283778
16,14,1374257,1149053.95404188,56991.1585283778
17,14,1238775,1076697.83857984,56991.1585283778
18,14,928961,1012324.90929525,56991.1585283778
19,14,941685,1078584.7102406,56991.1585283778
20,14,954671,1127894.17594285,56991.1585283778
21,14,992500,1039799.75565826,56991.1585283778
22,14,923217,1176244.13919745,56991.1585283778
23,14,1088603,1157122.17590572,56991.1585283778
24,14,883843,1105336.70400484,56991.1585283778
25,14,702893,1208650.21344918,56991.1585283778
26,14,1033948,1248075.14242233,56991.1585283778
27,14,1121837,1269045.51163088,56991.1585283778
28,14,654850,1341777.51824148,56991.1585283778
29,14,903516,1430257.94468513,56991.1585283778
30,14,1165966,1447642.33951396,56991.1585283778
31,14,1010050,1562345.57101122,56991.1585283778
32,14,758068,1649372.24946073,56991.1585283778
33,14,920243,1677112.38587167,56991.1585283778
34,14,420594,1691685.67855358,56991.1585283778
35,14,941600,1893711.4817715,56991.1585283778
36,14,919035,2005090.94171127,56991.1585283778
37,14,1021392,2345086.52560001,56991.1585283778
38,14,689641,2350996.2347867,56991.1585283778
39,14,461341,2479451.37760371,56991.1585283778
40,14,860038,2744341.40061969,56991.1585283778
1,15,1058408,808685.729726799,56991.1585283778
2,15,1006602,786016.758292638,56991.1585283778
3,15,1084383,824314.458412881,56991.1585283778
4,15,1214321,832655.766912023,56991.1585283778
5,15,1139371,952611.525679785,56991.1585283778
6,15,891862,871600.731897951,56991.1585283778
7,15,1257664,917645.592400791,56991.1585283778
8,15,1192061,942071.917622631,56991.1585283778
9,15,834124,928663.881147278,56991.1585283778
10,15,819821,932470.351022418,56991.1585283778
11,15,906793,919197.605475654,56991.1585283778
12,15,690845,898103.675369596,56991.1585283778
13,15,732885,930738.442349006,56991.1585283778
14,15,1056320,949549.958618578,56991.1585283778
15,15,1094120,953787.526211179,56991.1585283778
16,15,911297,1117253.87421884,56991.1585283778
17,15,1259619,1046900.21498549,56991.1585283778
18,15,1011950,984308.807171234,56991.1585283778
19,15,1087106,1048734.86745392,56991.1585283778
20,15,925546,1096679.69319314,56991.1585283778
21,15,891164,1011023.28688271,56991.1585283778
22,15,923273,1143691.57072467,56991.1585283778
23,15,964040,1125098.80796083,56991.1585283778
24,15,811153,1074746.49951961,56991.1585283778
25,15,914151,1175200.80654307,56991.1585283778
26,15,806408,1213534.65020734,56991.1585283778
27,15,962416,1233924.66423553,56991.1585283778
28,15,865768,1304643.81182608,56991.1585283778
